train_size	epoch	loss	accuracy	probability
25	760	0.6874822378158569	0.429999977350235	0.41522151231765747
25	770	0.6331685185432434	0.4899999797344208	0.4383833110332489
25	780	0.6178442239761353	0.44999998807907104	0.44606971740722656
25	790	0.7090102434158325	0.3999999761581421	0.386218398809433
25	800	0.7819730639457703	0.3999999761581421	0.392942875623703
25	810	0.6786264777183533	0.4399999976158142	0.4272753894329071
25	820	0.704847514629364	0.4699999988079071	0.4546101987361908
25	830	0.6070323586463928	0.4599999785423279	0.4409426748752594
25	840	0.5382905006408691	0.41999998688697815	0.42598098516464233
25	850	0.6877031922340393	0.5	0.4653462767601013
25	860	0.5725288987159729	0.4699999988079071	0.4326745271682739
25	870	0.5233656764030457	0.4599999785423279	0.4345816671848297
25	880	0.7222806811332703	0.47999998927116394	0.4343138039112091
25	890	0.6346219778060913	0.4599999785423279	0.4342200756072998
25	900	0.5652638673782349	0.47999998927116394	0.4507373571395874
25	910	0.5725066661834717	0.5099999904632568	0.47787338495254517
25	920	0.5302202105522156	0.4399999976158142	0.4237236976623535
25	930	0.5173978805541992	0.4399999976158142	0.4459731876850128
25	940	0.49736344814300537	0.4099999964237213	0.4107527732849121
25	950	0.4736998379230499	0.41999998688697815	0.40225332975387573
25	960	0.45725730061531067	0.41999998688697815	0.40728819370269775
25	970	0.4468134939670563	0.429999977350235	0.41531902551651
25	980	0.43755921721458435	0.429999977350235	0.4244561791419983
25	990	0.4263232946395874	0.41999998688697815	0.41040247678756714
25	1000	0.41598957777023315	0.41999998688697815	0.41041624546051025
50	0	2.1410045623779297	0.23999999463558197	0.12275518476963043
50	10	1.7497862577438354	0.22999998927116394	0.19723555445671082
50	20	1.6084396839141846	0.23999999463558197	0.2185211181640625
50	30	1.5656143426895142	0.23999999463558197	0.22501219809055328
50	40	1.5382763147354126	0.23999999463558197	0.22783131897449493
50	50	1.4504238367080688	0.3400000035762787	0.2739550471305847
50	60	1.3781341314315796	0.35999998450279236	0.2994024455547333
50	70	1.3164427280426025	0.3499999940395355	0.3073681890964508
50	80	1.3038617372512817	0.32999998331069946	0.29907163977622986
50	90	1.2479557991027832	0.3499999940395355	0.3380196988582611
50	100	1.1904473304748535	0.32999998331069946	0.33401694893836975
50	110	1.1571824550628662	0.3400000035762787	0.34179121255874634
50	120	1.2601256370544434	0.3499999940395355	0.30653494596481323
50	130	1.174686074256897	0.32999998331069946	0.33760878443717957
50	140	1.1379458904266357	0.3400000035762787	0.3486146926879883
50	150	1.1146050691604614	0.3499999940395355	0.3498820662498474
50	160	1.1235671043395996	0.35999998450279236	0.3507378399372101
50	170	1.107816219329834	0.3499999940395355	0.3673560321331024
50	180	1.0764585733413696	0.32999998331069946	0.351775586605072
50	190	1.0709837675094604	0.32999998331069946	0.36127257347106934
50	200	1.0447942018508911	0.4099999964237213	0.36616942286491394
50	210	1.0384252071380615	0.32999998331069946	0.3610401451587677
50	220	1.0225006341934204	0.3999999761581421	0.38120925426483154
50	230	0.9782838225364685	0.4099999964237213	0.3758382797241211
50	240	0.961526095867157	0.4399999976158142	0.37567031383514404
50	250	0.9157590270042419	0.44999998807907104	0.4010339677333832
50	260	1.0256638526916504	0.3799999952316284	0.38058948516845703
50	270	0.9975656270980835	0.429999977350235	0.3988506495952606
50	280	0.9403507709503174	0.429999977350235	0.4129607677459717
50	290	0.9015601277351379	0.4899999797344208	0.445957213640213
50	300	0.8634311556816101	0.4599999785423279	0.4376469850540161
50	310	0.8179225921630859	0.5	0.45213988423347473
50	320	0.8834196329116821	0.47999998927116394	0.4453967213630676
50	330	0.8948530554771423	0.5099999904632568	0.4745338261127472
50	340	1.0846806764602661	0.5600000023841858	0.4617854058742523
50	350	0.9319103956222534	0.47999998927116394	0.43239665031433105
50	360	0.9317618608474731	0.47999998927116394	0.42335033416748047
50	370	0.8698220252990723	0.5099999904632568	0.4433957636356354
50	380	0.9037706851959229	0.5	0.45188552141189575
50	390	1.0280941724777222	0.5699999928474426	0.4928702712059021
50	400	1.0193417072296143	0.4599999785423279	0.4208393692970276
50	410	0.9481419324874878	0.429999977350235	0.4151719808578491
50	420	0.8400143384933472	0.44999998807907104	0.4176017642021179
50	430	1.1141422986984253	0.4599999785423279	0.3745649755001068
50	440	1.0384193658828735	0.4599999785423279	0.40227651596069336
50	450	0.908812940120697	0.44999998807907104	0.4169219732284546
50	460	0.8314942121505737	0.429999977350235	0.4059884548187256
50	470	0.7859398722648621	0.429999977350235	0.4250886142253876
50	480	0.7611057162284851	0.41999998688697815	0.41901275515556335
50	490	0.7945213913917542	0.47999998927116394	0.4633781313896179
50	500	0.7301604747772217	0.4599999785423279	0.4478747844696045
50	510	0.6910906434059143	0.4899999797344208	0.46060556173324585
50	520	0.6638447046279907	0.4899999797344208	0.465442031621933
50	530	0.7763055562973022	0.5299999713897705	0.48279058933258057
50	540	0.714581310749054	0.47999998927116394	0.4570261538028717
50	550	0.6590533256530762	0.5099999904632568	0.5003852248191833
50	560	0.6421247124671936	0.5099999904632568	0.48569923639297485
50	570	0.5900040864944458	0.5099999904632568	0.48924514651298523
50	580	0.5690323710441589	0.5099999904632568	0.4935338497161865
50	590	1.2452073097229004	0.4899999797344208	0.4551560878753662
50	600	1.129373550415039	0.3999999761581421	0.39285093545913696
50	610	1.0705221891403198	0.3799999952316284	0.39876243472099304
50	620	0.9669491052627563	0.4899999797344208	0.42302244901657104
50	630	1.1100893020629883	0.5	0.44726768136024475
50	640	0.9174008965492249	0.5099999904632568	0.44351062178611755
50	650	0.8661466836929321	0.5099999904632568	0.4435097277164459
50	660	0.8200070261955261	0.5	0.45896202325820923
50	670	0.7339829206466675	0.4599999785423279	0.4458810091018677
50	680	0.6788060665130615	0.5	0.49070650339126587
50	690	0.6510546207427979	0.5199999809265137	0.485450804233551
50	700	0.8756217956542969	0.4899999797344208	0.48428648710250854
50	710	0.8238997459411621	0.4899999797344208	0.4708418846130371
50	720	0.749543309211731	0.5	0.49308034777641296
50	730	0.8296367526054382	0.5199999809265137	0.500247597694397
50	740	0.7386230230331421	0.4099999964237213	0.44185101985931396
50	750	0.6393935084342957	0.4399999976158142	0.44356048107147217
50	760	1.3414390087127686	0.429999977350235	0.4048285186290741
50	770	1.137126088142395	0.35999998450279236	0.4144956171512604
50	780	1.017253041267395	0.5	0.4621046483516693
50	790	0.8463377356529236	0.4599999785423279	0.4417444169521332
50	800	0.767527163028717	0.5299999713897705	0.45763808488845825
50	810	0.6945255398750305	0.5600000023841858	0.4859347343444824
50	820	1.0996637344360352	0.4899999797344208	0.460832804441452
50	830	0.8993811011314392	0.5299999713897705	0.463347464799881
50	840	0.7957183718681335	0.5399999618530273	0.48382070660591125
50	850	0.9480831027030945	0.5600000023841858	0.48026159405708313
50	860	0.8112547993659973	0.5099999904632568	0.45429977774620056
50	870	0.7053067684173584	0.5099999904632568	0.47977691888809204
50	880	0.6443257927894592	0.5299999713897705	0.488661527633667
50	890	0.6353676319122314	0.5199999809265137	0.49998271465301514
50	900	0.5954038500785828	0.5799999833106995	0.5334290862083435
50	910	0.569534182548523	0.5199999809265137	0.5083640217781067
50	920	0.5621508359909058	0.5	0.5192123055458069
50	930	0.5648688673973083	0.5299999713897705	0.5229803323745728
50	940	0.5533192157745361	0.5099999904632568	0.5029700994491577
50	950	0.5110967755317688	0.5299999713897705	0.5184329748153687
50	960	0.4850884974002838	0.5099999904632568	0.5169469714164734
50	970	0.46607574820518494	0.5099999904632568	0.5193623304367065
50	980	0.45297762751579285	0.5199999809265137	0.5163111090660095
50	990	0.44422557950019836	0.5099999904632568	0.5179762244224548
50	1000	0.4367198050022125	0.5	0.5024394392967224
100	0	2.2240097522735596	0.0	0.10723088681697845
100	10	1.878983497619629	0.2800000011920929	0.17574793100357056
100	20	1.688810110092163	0.2800000011920929	0.20982718467712402
100	30	1.588072657585144	0.35999998450279236	0.23055602610111237
100	40	1.5480481386184692	0.2800000011920929	0.23395071923732758
100	50	1.5105760097503662	0.22999998927116394	0.2388191968202591
100	60	1.4874264001846313	0.22999998927116394	0.24140441417694092
100	70	1.4690637588500977	0.22999998927116394	0.24146127700805664
100	80	1.4522618055343628	0.28999999165534973	0.2430828958749771
100	90	1.4333339929580688	0.3199999928474426	0.27082565426826477
100	100	1.405167579650879	0.3199999928474426	0.2640537917613983
100	110	1.3833978176116943	0.429999977350235	0.2730960249900818
100	120	1.3465427160263062	0.41999998688697815	0.2919742465019226
100	130	1.2915414571762085	0.3499999940395355	0.30525022745132446
100	140	1.2639405727386475	0.35999998450279236	0.3079138398170471
100	150	1.2553539276123047	0.32999998331069946	0.31180340051651
100	160	1.2378302812576294	0.3499999940395355	0.30698972940444946
100	170	1.2263758182525635	0.38999998569488525	0.3262932598590851
100	180	1.2021763324737549	0.3999999761581421	0.32944127917289734
100	190	1.1651667356491089	0.38999998569488525	0.34041234850883484
100	200	1.1419990062713623	0.3799999952316284	0.3311406672000885
100	210	1.1176209449768066	0.4099999964237213	0.3458380699157715
100	220	1.1287682056427002	0.3799999952316284	0.35521793365478516
100	230	1.0879446268081665	0.44999998807907104	0.3738504648208618
100	240	1.0711337327957153	0.429999977350235	0.37444013357162476
100	250	1.0961979627609253	0.44999998807907104	0.3792499601840973
100	260	1.0608046054840088	0.44999998807907104	0.39521196484565735
100	270	1.0374858379364014	0.5399999618530273	0.4304923117160797
100	280	0.9893370866775513	0.4399999976158142	0.4115687906742096
100	290	1.090949535369873	0.47999998927116394	0.40011000633239746
100	300	0.9819973111152649	0.5099999904632568	0.45327383279800415
100	310	0.9493443369865417	0.5	0.43589475750923157
100	320	0.9450015425682068	0.5199999809265137	0.4518585503101349
100	330	0.9186951518058777	0.4599999785423279	0.44233348965644836
100	340	0.8763577938079834	0.47999998927116394	0.45564955472946167
100	350	0.8513439893722534	0.4599999785423279	0.463997483253479
100	360	0.8165383338928223	0.5099999904632568	0.47866660356521606
100	370	1.1185293197631836	0.5099999904632568	0.4490165710449219
100	380	0.9263519048690796	0.4899999797344208	0.4403742253780365
100	390	1.0098627805709839	0.44999998807907104	0.3903193473815918
100	400	0.9396817088127136	0.4699999988079071	0.4282146394252777
100	410	0.8431480526924133	0.5	0.4552229642868042
100	420	0.8194488286972046	0.5	0.4663655459880829
100	430	0.8304999470710754	0.5	0.4502180516719818
100	440	0.7773917317390442	0.4899999797344208	0.482857346534729
100	450	0.7517197132110596	0.5	0.4727487564086914
100	460	0.8759078979492188	0.4699999988079071	0.46275824308395386
100	470	0.816636323928833	0.44999998807907104	0.4493168890476227
100	480	0.9006403088569641	0.5099999904632568	0.45535436272621155
100	490	0.7831727862358093	0.4699999988079071	0.4457090198993683
100	500	1.1256709098815918	0.4599999785423279	0.42380422353744507
100	510	0.8827620148658752	0.5299999713897705	0.46575117111206055
100	520	0.7875277996063232	0.5299999713897705	0.49820852279663086
100	530	0.6969226002693176	0.5999999642372131	0.5347850918769836
100	540	0.6499176621437073	0.5099999904632568	0.5060475468635559
100	550	0.685166597366333	0.5799999833106995	0.5238287448883057
100	560	0.6012592315673828	0.5999999642372131	0.5787236094474792
100	570	0.5573337078094482	0.5899999737739563	0.5502108931541443
100	580	0.5265907645225525	0.5899999737739563	0.5695779919624329
100	590	0.4928722083568573	0.5999999642372131	0.567958652973175
100	600	0.6521690487861633	0.5899999737739563	0.5741230845451355
100	610	0.5597341060638428	0.5799999833106995	0.5506573915481567
100	620	0.574561357498169	0.5999999642372131	0.5792169570922852
100	630	0.5162262320518494	0.5899999737739563	0.5672866106033325
100	640	0.4809410870075226	0.5699999928474426	0.5591740012168884
100	650	0.5017206072807312	0.5799999833106995	0.5697948336601257
100	660	0.5012657642364502	0.5699999928474426	0.5588862895965576
100	670	0.46650761365890503	0.6100000143051147	0.5890766978263855
100	680	0.45357877016067505	0.5999999642372131	0.5834642052650452
100	690	0.47768500447273254	0.5999999642372131	0.5779243111610413
100	700	0.4401825964450836	0.5899999737739563	0.5780528783798218
100	710	0.44605204463005066	0.5699999928474426	0.5477393269538879
100	720	0.43225497007369995	0.5899999737739563	0.5691351294517517
100	730	1.0783292055130005	0.5	0.5149015784263611
100	740	0.7079083919525146	0.5699999928474426	0.5588021874427795
100	750	0.5487363934516907	0.5699999928474426	0.5686923265457153
100	760	0.47465962171554565	0.5999999642372131	0.580961287021637
100	770	0.4513166546821594	0.5899999737739563	0.5810624361038208
100	780	0.4196683466434479	0.6299999952316284	0.5967674851417542
100	790	0.4109679162502289	0.5999999642372131	0.5984868407249451
100	800	0.3993579149246216	0.5899999737739563	0.5917884707450867
100	810	0.3906954824924469	0.5999999642372131	0.5874614119529724
100	820	0.38992545008659363	0.5899999737739563	0.5895898342132568
100	830	0.3902651071548462	0.5899999737739563	0.5875318050384521
100	840	0.37903594970703125	0.5899999737739563	0.5893718600273132
100	850	0.4080919027328491	0.6100000143051147	0.5973374247550964
100	860	0.4008024334907532	0.6100000143051147	0.5978280305862427
100	870	0.8268402814865112	0.5600000023841858	0.5617190599441528
100	880	0.6615408062934875	0.6100000143051147	0.6002668738365173
100	890	0.520677924156189	0.5999999642372131	0.59194415807724
100	900	0.4666443169116974	0.5799999833106995	0.5672191381454468
100	910	0.4225827157497406	0.5899999737739563	0.5803384184837341
100	920	0.39569488167762756	0.5799999833106995	0.5860024094581604
100	930	0.3849610388278961	0.6200000047683716	0.6083107590675354
100	940	0.3782414197921753	0.5899999737739563	0.5870519280433655
100	950	0.37394440174102783	0.5899999737739563	0.5834147334098816
100	960	0.37013205885887146	0.6100000143051147	0.5919509530067444
100	970	0.36650198698043823	0.5999999642372131	0.5936102867126465
100	980	0.3629256784915924	0.6299999952316284	0.6102153062820435
100	990	0.3597831428050995	0.6200000047683716	0.6155441403388977
100	1000	0.35689613223075867	0.6200000047683716	0.6184346079826355
200	0	2.0893869400024414	0.26999998092651367	0.12685233354568481
200	10	1.6661816239356995	0.1899999976158142	0.21043258905410767
200	20	1.5528758764266968	0.22999998927116394	0.23315156996250153
200	30	1.4347665309906006	0.32999998331069946	0.28779104351997375
200	40	1.3545501232147217	0.3999999761581421	0.3107892870903015
200	50	1.3027352094650269	0.35999998450279236	0.33010441064834595
200	60	1.2515735626220703	0.3999999761581421	0.330779105424881
200	70	1.179729402065277	0.4699999988079071	0.37539127469062805
200	80	1.140022099018097	0.4699999988079071	0.41007184982299805
200	90	1.0951198935508728	0.47999998927116394	0.4175536632537842
200	100	1.0709568858146667	0.5	0.4187983572483063
200	110	1.0227627158164978	0.5099999904632568	0.4271742105484009
200	120	0.9544603824615479	0.5399999618530273	0.46329620480537415
200	130	0.9661107957363129	0.5399999618530273	0.4417784512042999
200	140	0.9350121915340424	0.5	0.4637020528316498
200	150	0.8933938443660736	0.5	0.484715074300766
200	160	0.8592249155044556	0.5999999642372131	0.4976739287376404
200	170	0.812558114528656	0.6499999761581421	0.5575639605522156
200	180	0.8186948299407959	0.6499999761581421	0.5478968024253845
200	190	0.7092983722686768	0.6899999976158142	0.6005361676216125
200	200	0.7438897788524628	0.6399999856948853	0.5694453120231628
200	210	0.6602693796157837	0.6599999666213989	0.594154953956604
200	220	0.7374989092350006	0.699999988079071	0.6128087639808655
200	230	0.6945071816444397	0.6599999666213989	0.5990604758262634
200	240	0.6718346774578094	0.6599999666213989	0.6206421256065369
200	250	0.6326248049736023	0.6599999666213989	0.6316790580749512
200	260	0.6099772751331329	0.7099999785423279	0.6568943858146667
200	270	0.5740403234958649	0.7299999594688416	0.6769791841506958
200	280	0.5957034528255463	0.6899999976158142	0.6607560515403748
200	290	0.6107587814331055	0.7299999594688416	0.6773608326911926
200	300	0.5792717337608337	0.7099999785423279	0.6613603830337524
200	310	0.5322560667991638	0.7199999690055847	0.6847223043441772
200	320	0.4923151433467865	0.7199999690055847	0.7095730304718018
200	330	0.4682105928659439	0.7299999594688416	0.7252535820007324
200	340	0.7491819560527802	0.7199999690055847	0.7015179395675659
200	350	0.606025367975235	0.7599999904632568	0.7191731333732605
200	360	0.5748614370822906	0.7299999594688416	0.6971035599708557
200	370	0.5391517877578735	0.7299999594688416	0.694273054599762
200	380	0.5428550243377686	0.6699999570846558	0.6576749086380005
200	390	0.4891423434019089	0.7799999713897705	0.7576989531517029
200	400	0.4659545570611954	0.7799999713897705	0.7460023164749146
200	410	0.5004314929246902	0.75	0.7413924932479858
200	420	0.4964561015367508	0.7299999594688416	0.7256803512573242
200	430	0.45494911074638367	0.7599999904632568	0.7303004264831543
200	440	0.42585331201553345	0.7699999809265137	0.7624828815460205
200	450	0.4146213233470917	0.75	0.7372382879257202
200	460	0.40452179312705994	0.7400000095367432	0.7234249711036682
200	470	0.397993266582489	0.7400000095367432	0.7367222309112549
200	480	0.39269447326660156	0.7599999904632568	0.7487995028495789
200	490	0.3892739415168762	0.75	0.7456881403923035
200	500	0.38583904504776	0.75	0.7405781149864197
200	510	0.38269495964050293	0.75	0.7494174242019653
200	520	0.7115634083747864	0.6899999976158142	0.6875008940696716
200	530	0.800757110118866	0.5899999737739563	0.5456401109695435
200	540	0.6551563441753387	0.6499999761581421	0.5927606225013733
200	550	0.5917398631572723	0.7199999690055847	0.691231369972229
200	560	0.735730916261673	0.6399999856948853	0.6326020359992981
200	570	0.6172123849391937	0.7400000095367432	0.7119381427764893
200	580	0.5181629359722137	0.7799999713897705	0.7401196360588074
200	590	0.47550609707832336	0.7999999523162842	0.7675383687019348
200	600	0.4473543167114258	0.8199999928474426	0.7673274278640747
200	610	0.4264591783285141	0.7899999618530273	0.7603605389595032
200	620	0.4128638654947281	0.7799999713897705	0.7528125047683716
200	630	0.40516310930252075	0.7799999713897705	0.7531912326812744
200	640	0.3983297795057297	0.7799999713897705	0.755420982837677
200	650	0.39435233175754547	0.7699999809265137	0.7558059692382812
200	660	0.38996540009975433	0.7899999618530273	0.7764820456504822
200	670	0.38660967350006104	0.7899999618530273	0.7819126844406128
200	680	0.38342443108558655	0.7899999618530273	0.7838693261146545
200	690	0.3818332850933075	0.7899999618530273	0.7838551998138428
200	700	0.3777978718280792	0.7899999618530273	0.785287082195282
200	710	0.3762825280427933	0.7899999618530273	0.7799140214920044
200	720	0.37586331367492676	0.7899999618530273	0.7832543253898621
200	730	0.3818491995334625	0.7999999523162842	0.7908453345298767
200	740	1.0851936340332031	0.4899999797344208	0.435859352350235
200	750	0.8771864175796509	0.5600000023841858	0.5294404625892639
200	760	0.7856966257095337	0.7099999785423279	0.6065837740898132
200	770	0.6841187477111816	0.6499999761581421	0.6112850904464722
200	780	0.6892403960227966	0.6699999570846558	0.6238787174224854
200	790	0.66081103682518	0.6399999856948853	0.6267709732055664
200	800	0.596626877784729	0.7099999785423279	0.6713279485702515
200	810	0.5353136658668518	0.699999988079071	0.6637762188911438
200	820	0.5022187530994415	0.7199999690055847	0.7109783887863159
200	830	0.47964976727962494	0.75	0.740182638168335
200	840	0.4903496503829956	0.7400000095367432	0.7179157137870789
200	850	0.4979963004589081	0.7400000095367432	0.7341428399085999
200	860	0.4855242520570755	0.8100000023841858	0.7830948233604431
200	870	0.6034090518951416	0.7400000095367432	0.7413569688796997
200	880	0.5355010330677032	0.7999999523162842	0.7755508422851562
200	890	0.4232027530670166	0.8299999833106995	0.8075299859046936
200	900	0.4023488461971283	0.8100000023841858	0.797236979007721
200	910	0.40465928614139557	0.8100000023841858	0.798102617263794
200	920	0.44504882395267487	0.7400000095367432	0.743994951248169
200	930	0.4181169867515564	0.75	0.7456100583076477
200	940	0.39063942432403564	0.7799999713897705	0.781994640827179
200	950	0.3800695687532425	0.7799999713897705	0.7780337333679199
200	960	0.3708746135234833	0.8199999928474426	0.7994830012321472
200	970	0.365692138671875	0.8100000023841858	0.7914872765541077
200	980	0.3620482534170151	0.7899999618530273	0.7748216986656189
200	990	0.35940928757190704	0.7899999618530273	0.7753761410713196
200	1000	0.3561013638973236	0.7799999713897705	0.7703490853309631
300	0	2.107897917429606	0.2800000011920929	0.1144886389374733
300	10	1.5938111146291096	0.25	0.2330123633146286
300	20	1.4247761567433674	0.28999999165534973	0.3040311932563782
300	30	1.3430035909016926	0.3799999952316284	0.31725573539733887
300	40	1.2941888570785522	0.4599999785423279	0.33484503626823425
300	50	1.2698545455932617	0.44999998807907104	0.3341476619243622
300	60	1.230782389640808	0.44999998807907104	0.3614836037158966
300	70	1.2111829121907551	0.4399999976158142	0.3617877960205078
300	80	1.2094196875890095	0.5	0.38409754633903503
300	90	1.1721339623133342	0.429999977350235	0.38446134328842163
300	100	1.1279165744781494	0.5399999618530273	0.4088152348995209
300	110	1.1521386702855427	0.44999998807907104	0.3938557207584381
300	120	1.0932141145070393	0.5399999618530273	0.4277879297733307
300	130	1.1791709661483765	0.5	0.4219440221786499
300	140	1.0111992557843525	0.5999999642372131	0.4766181409358978
300	150	0.9497513373692831	0.6299999952316284	0.5025216341018677
300	160	0.9351703524589539	0.6200000047683716	0.5343030691146851
300	170	0.875524083773295	0.6399999856948853	0.5432274341583252
300	180	0.8154417872428894	0.7299999594688416	0.6001870036125183
300	190	0.7532676855723063	0.7299999594688416	0.6497446894645691
300	200	0.7532773613929749	0.7799999713897705	0.683795154094696
300	210	0.8185746669769287	0.6800000071525574	0.5768256783485413
300	220	0.6619604825973511	0.8299999833106995	0.7454839944839478
300	230	0.6093430121739706	0.8199999928474426	0.7854313254356384
300	240	0.547521154085795	0.8399999737739563	0.7997332811355591
300	250	0.5460126598676046	0.85999995470047	0.8161030411720276
300	260	0.5290693640708923	0.85999995470047	0.8238453269004822
300	270	0.4745914141337077	0.85999995470047	0.8266343474388123
300	280	0.4946865240732829	0.8999999761581421	0.8779275417327881
300	290	0.48674822847048443	0.8299999833106995	0.8315489292144775
300	300	0.47494874397913617	0.85999995470047	0.8339898586273193
300	310	0.47897793849309284	0.8799999952316284	0.8636492490768433
300	320	0.42236148317654926	0.8700000047683716	0.8637590408325195
300	330	0.45265910029411316	0.85999995470047	0.8493075370788574
300	340	0.5047028263409933	0.8700000047683716	0.8641811013221741
300	350	0.4982654054959615	0.8700000047683716	0.8566907048225403
300	360	0.4641135235627492	0.8700000047683716	0.8556301593780518
300	370	0.40731414159138996	0.8399999737739563	0.8355855941772461
300	380	0.3909129599730174	0.8999999761581421	0.8790913224220276
300	390	0.39090542991956073	0.85999995470047	0.8570459485054016
300	400	0.38331227501233417	0.8700000047683716	0.8612000942230225
300	410	0.66828653216362	0.8499999642372131	0.8468188047409058
300	420	0.5448286135991415	0.8399999737739563	0.8178872466087341
300	430	0.4417218665281932	0.85999995470047	0.8570425510406494
300	440	0.41636237502098083	0.8899999856948853	0.8815838694572449
300	450	0.39140374461809796	0.8999999761581421	0.8933161497116089
300	460	0.3791104058424632	0.8999999761581421	0.894185483455658
300	470	0.37247716387112934	0.8899999856948853	0.8882302641868591
300	480	0.3761649429798126	0.8899999856948853	0.8890653252601624
300	490	0.6618766387303671	0.7999999523162842	0.7754208445549011
300	500	0.4083258310953776	0.8999999761581421	0.8946254253387451
300	510	0.41075360774993896	0.9399999976158142	0.9291999340057373
300	520	0.3825622797012329	0.9300000071525574	0.9220195412635803
300	530	0.3659452398618062	0.9399999976158142	0.9336298704147339
300	540	0.36183832089106244	0.9300000071525574	0.9198470711708069
