train_size	epoch	loss	tr_accuracy	tr_probability	v_accuracy	v_probability
25	63	2.1966058015823364	0.0	0.11112714558839798	0.0	0.11112719029188156
25	64	2.19661283493042	0.0	0.11112676560878754	0.0	0.11112680286169052
25	65	2.196619987487793	0.0	0.11112643033266068	0.0	0.11112646013498306
25	66	2.1966259479522705	0.0	0.1111261323094368	0.0	0.11112616956233978
25	67	2.196630120277405	0.0	0.11112584918737411	0.0	0.1111258864402771
25	68	2.196633458137512	0.0	0.11112561076879501	0.0	0.1111256405711174
25	69	2.1966371536254883	0.0	0.11112536489963531	0.0	0.1111253872513771
25	70	2.1966391801834106	0.0	0.11112510412931442	0.0	0.11112513393163681
25	71	2.196643352508545	0.0	0.11112485826015472	0.0	0.11112489551305771
25	72	2.1966458559036255	0.0	0.11112456768751144	0.0	0.11112460494041443
25	73	2.196648955345154	0.0	0.11112426221370697	0.0	0.11112429201602936
25	74	2.196651816368103	0.0	0.11112388968467712	0.0	0.1111239418387413
25	75	2.1966546773910522	0.0	0.11112352460622787	0.0	0.11112356185913086
25	76	2.196658134460449	0.0	0.11112311482429504	0.0	0.11112313717603683
25	77	2.1966618299484253	0.0	0.11112268269062042	0.0	0.11112271994352341
25	78	2.19666588306427	0.0	0.1111222505569458	0.0	0.11112230271100998
25	79	2.196670651435852	0.0	0.11112182587385178	0.0	0.11112187057733536
25	80	2.1966750621795654	0.0	0.11112140119075775	0.0	0.11112145334482193
25	81	2.196679711341858	0.0	0.11112100630998611	0.0	0.1111210435628891
25	82	2.19668447971344	0.0	0.11112061887979507	0.0	0.11112066358327866
25	83	2.1966899633407593	0.0	0.11112023890018463	0.0	0.11112027615308762
25	84	2.19669508934021	0.0	0.11111989617347717	0.0	0.11111994832754135
25	85	2.196700930595398	0.0	0.11111954599618912	0.0	0.1111195832490921
25	86	2.1967060565948486	0.0	0.11111923307180405	0.0	0.11111927032470703
25	87	2.1967116594314575	0.23999999463558197	0.11111893504858017	0.07000000029802322	0.11111897230148315
25	88	2.196717619895935	0.0	0.1111186221241951	0.0	0.11111865937709808
25	89	2.196723461151123	0.0	0.11111835390329361	0.0	0.1111183688044548
25	90	2.1967291831970215	0.23999999463558197	0.11111809313297272	0.07000000029802322	0.11111811548471451
25	91	2.1967355012893677	0.0	0.11111783981323242	0.0	0.1111178770661354
25	92	2.196741461753845	0.47999998927116394	0.11111761629581451	0.25	0.1111176386475563
25	93	2.1967482566833496	0.5999999642372131	0.1111174076795578	0.4899999797344208	0.11111743748188019
25	94	2.196754813194275	0.3999999761581421	0.11111721396446228	0.25	0.11111722886562347
25	95	2.1967613697052	0.7599999904632568	0.11111703515052795	0.4899999797344208	0.11111704260110855
25	96	2.1967679262161255	0.4399999976158142	0.11111686378717422	0.3400000035762787	0.11111688613891602
25	97	2.196774482727051	0.3999999761581421	0.11111671477556229	0.25	0.11111672967672348
25	98	2.1967804431915283	0.3999999761581421	0.11111658811569214	0.29999998211860657	0.11111659556627274
25	99	2.1967867612838745	0.5199999809265137	0.11111648380756378	0.29999998211860657	0.11111648380756378
25	100	2.1967926025390625	0.35999998450279236	0.11111637949943542	0.25	0.11111638695001602
25	101	2.196797728538513	0.5999999642372131	0.11111632734537125	0.4399999976158142	0.11111632734537125
25	102	2.196802854537964	0.7999999523162842	0.11111629009246826	0.4899999797344208	0.11111629009246826
25	103	2.196807384490967	0.7599999904632568	0.11111629009246826	0.4399999976158142	0.11111629009246826
25	104	2.196811556816101	0.47999998927116394	0.11111630499362946	0.4899999797344208	0.11111630499362946
25	105	2.196815013885498	0.23999999463558197	0.11111637204885483	0.2800000011920929	0.11111637204885483
25	106	2.196817636489868	0.2800000011920929	0.11111649125814438	0.25	0.11111646145582199
25	107	2.1968201398849487	0.19999998807907104	0.1111166849732399	0.07000000029802322	0.11111666262149811
25	108	2.196822166442871	0.0	0.11111695319414139	0.0	0.111116923391819
25	109	2.196822762489319	0.0	0.11111734807491302	0.0	0.11111730337142944
25	110	2.1968222856521606	0.0	0.11111792176961899	0.0	0.11111785471439362
25	111	2.19681978225708	0.0	0.11111872643232346	0.0	0.1111186221241951
25	112	2.1968154907226562	0.0	0.1111198365688324	0.0	0.11111968755722046
25	113	2.196807384490967	0.0	0.11112146079540253	0.0	0.11112125217914581
25	114	2.1967941522598267	0.0	0.11112380027770996	0.0	0.11112350225448608
25	115	2.1967731714248657	0.0	0.1111270859837532	0.0	0.11112669110298157
25	116	2.1967417001724243	0.0	0.11113149672746658	0.0	0.11113099753856659
25	117	2.1966997385025024	0.0	0.1111365407705307	0.0	0.1111360713839531
25	118	2.1966521739959717	0.0	0.11114028841257095	0.0	0.11114013195037842
25	119	2.1966090202331543	0.0	0.11113978922367096	0.0	0.11114022880792618
25	120	2.1965612173080444	0.4399999976158142	0.11113361269235611	0.4699999988079071	0.11113449186086655
25	121	2.196461319923401	0.35999998450279236	0.11112447828054428	0.429999977350235	0.11112534254789352
25	122	2.19624125957489	0.7599999904632568	0.11111937463283539	0.7899999618530273	0.11111879348754883
25	123	2.19588565826416	0.7599999904632568	0.11113014072179794	0.7999999523162842	0.11112848669290543
25	124	2.1954596042633057	0.8399999737739563	0.11114539951086044	0.8299999833106995	0.11114411801099777
25	125	2.1950020790100098	0.7599999904632568	0.11115660518407822	0.7799999713897705	0.11115569621324539
25	126	2.194565534591675	0.7599999904632568	0.11116505414247513	0.7699999809265137	0.11116433143615723
25	127	2.1941906213760376	0.7599999904632568	0.11117179691791534	0.7699999809265137	0.1111711859703064
25	128	2.1939154863357544	0.7599999904632568	0.11117727309465408	0.7599999904632568	0.11117677390575409
25	129	2.1937488317489624	0.7599999904632568	0.11118181049823761	0.7599999904632568	0.11118140071630478
25	130	2.1935955286026	0.7599999904632568	0.111185722053051	0.7599999904632568	0.11118535697460175
25	131	2.1933332681655884	0.7599999904632568	0.11118945479393005	0.7599999904632568	0.111189104616642
25	132	2.192890763282776	0.7599999904632568	0.11119379103183746	0.7599999904632568	0.11119328439235687
25	133	2.192185163497925	0.7599999904632568	0.11119949072599411	0.7599999904632568	0.11119875311851501
25	134	2.1912147998809814	0.7599999904632568	0.11120855063199997	0.7599999904632568	0.11120729148387909
25	135	2.1897493600845337	0.7599999904632568	0.11122909188270569	0.7599999904632568	0.11122509837150574
25	136	2.185417890548706	0.5999999642372131	0.11137913167476654	0.7599999904632568	0.11130926758050919
25	137	2.1671142578125	0.11999999731779099	0.11682987213134766	0.0	0.11699970066547394
25	138	2.16302490234375	0.8399999737739563	0.11987042427062988	0.8399999737739563	0.1213415116071701
25	139	2.1816800832748413	0.8399999737739563	0.1122267097234726	0.8399999737739563	0.11206948757171631
25	140	2.1278274059295654	0.8399999737739563	0.12629476189613342	0.8399999737739563	0.12464401870965958
25	141	2.1250827312469482	0.4399999976158142	0.1277627795934677	0.5	0.12694261968135834
25	142	2.0871214866638184	0.8399999737739563	0.14043384790420532	0.8199999928474426	0.1391552835702896
25	143	2.085113763809204	0.8399999737739563	0.1436598300933838	0.8399999737739563	0.14239534735679626
25	144	2.0576834678649902	0.8399999737739563	0.15149091184139252	0.8399999737739563	0.15185271203517914
25	145	2.050786018371582	0.8399999737739563	0.14927253127098083	0.7999999523162842	0.1483399122953415
25	146	2.0300304889678955	0.8399999737739563	0.16052348911762238	0.8399999737739563	0.15947631001472473
25	147	2.0246775150299072	0.8399999737739563	0.1661398708820343	0.8399999737739563	0.16574136912822723
25	148	2.0077085494995117	0.8399999737739563	0.1662462204694748	0.8399999737739563	0.16644152998924255
25	149	1.9974789023399353	0.8399999737739563	0.16753077507019043	0.7799999713897705	0.1666225641965866
25	150	1.982012689113617	0.8399999737739563	0.17344866693019867	0.8399999737739563	0.17310020327568054
25	151	1.9752362966537476	0.8799999952316284	0.1757689267396927	0.8700000047683716	0.17550551891326904
25	152	1.9632941484451294	0.8799999952316284	0.17771054804325104	0.8700000047683716	0.1774888038635254
25	153	1.9575867652893066	0.8399999737739563	0.17940489947795868	0.7999999523162842	0.17916510999202728
25	154	1.9437424540519714	0.8399999737739563	0.18151351809501648	0.8399999737739563	0.18122531473636627
25	155	1.937506377696991	0.8799999952316284	0.18364585936069489	0.8700000047683716	0.1833553910255432
25	156	1.9276825189590454	0.8799999952316284	0.18571215867996216	0.9099999666213989	0.1853654831647873
25	157	1.9185220003128052	0.8799999952316284	0.18813075125217438	0.9300000071525574	0.18771511316299438
25	158	1.9069183468818665	0.8799999952316284	0.191270112991333	0.8700000047683716	0.19067370891571045
25	159	1.8975666761398315	0.8799999952316284	0.19633109867572784	0.8700000047683716	0.19536921381950378
25	160	1.8676493763923645	0.8799999952316284	0.21110686659812927	0.8700000047683716	0.20732446014881134
25	161	1.7986679077148438	0.8399999737739563	0.25711244344711304	0.8399999737739563	0.25434789061546326
25	162	1.7199032306671143	0.8399999737739563	0.383543998003006	0.8100000023841858	0.37634187936782837
25	163	1.6910513639450073	0.6800000071525574	0.36390674114227295	0.5999999642372131	0.36564627289772034
25	164	1.658121109008789	0.5600000023841858	0.3680989444255829	0.5	0.3584064841270447
25	165	1.6845828294754028	0.7599999904632568	0.3007146418094635	0.8100000023841858	0.30340641736984253
25	166	1.5892184972763062	0.5999999642372131	0.42426812648773193	0.6200000047683716	0.4210411012172699
25	167	1.7484920024871826	0.8399999737739563	0.4647064208984375	0.7799999713897705	0.49504560232162476
25	168	1.683951199054718	0.6800000071525574	0.440850168466568	0.8299999833106995	0.4428060054779053
25	169	2.124045968055725	0.0	0.08263694494962692	0.0	0.07771962136030197
25	170	1.5837910771369934	0.6399999856948853	0.44980764389038086	0.8399999737739563	0.4422893524169922
25	171	2.0003620386123657	0.2800000011920929	0.1564587503671646	0.4099999964237213	0.16646304726600647
25	172	2.1344447135925293	0.0	0.10549396276473999	0.0	0.10428806394338608
25	173	2.1231002807617188	0.0	0.10611213743686676	0.0	0.10293607413768768
25	174	2.0094427466392517	0.11999999731779099	0.12500736117362976	0.0	0.11055915802717209
25	175	1.6432280540466309	0.8399999737739563	0.23062723875045776	0.8399999737739563	0.16742755472660065
25	176	1.6141921877861023	0.7999999523162842	0.4672340154647827	0.7999999523162842	0.49270880222320557
25	177	1.7328613996505737	0.8399999737739563	0.4200839102268219	0.8100000023841858	0.4218641221523285
25	178	1.6693888902664185	0.7199999690055847	0.4191069006919861	0.75	0.42701223492622375
25	179	1.4325922131538391	0.8399999737739563	0.4912766218185425	0.8399999737739563	0.48561331629753113
25	180	1.3334785103797913	0.7999999523162842	0.47951799631118774	0.7799999713897705	0.47790220379829407
25	181	1.5244956016540527	0.8399999737739563	0.3562934696674347	0.7799999713897705	0.28283488750457764
25	182	1.9341034889221191	0.3199999928474426	0.16461589932441711	0.3700000047683716	0.16243582963943481
25	183	1.6213565468788147	0.8399999737739563	0.413675993680954	0.7599999904632568	0.4150361120700836
25	184	1.7212724089622498	0.5600000023841858	0.4348548650741577	0.5899999737739563	0.4443133473396301
25	185	1.8505905270576477	0.2800000011920929	0.3561256229877472	0.41999998688697815	0.350490003824234
25	186	1.6924898028373718	0.6399999856948853	0.4529443383216858	0.4399999976158142	0.4506877362728119
25	187	1.6200367212295532	0.7599999904632568	0.46075284481048584	0.7899999618530273	0.44999128580093384
25	188	1.687866985797882	0.8399999737739563	0.46143627166748047	0.8399999737739563	0.4446874260902405
25	189	1.61634361743927	0.6399999856948853	0.42436230182647705	0.5199999809265137	0.42406103014945984
25	190	1.5537244081497192	0.6800000071525574	0.4244155287742615	0.6800000071525574	0.4227980971336365
25	191	1.4509111642837524	0.5999999642372131	0.43747034668922424	0.6100000143051147	0.4362451136112213
25	192	1.3751533031463623	0.8399999737739563	0.4431779682636261	0.7699999809265137	0.4409710466861725
25	193	1.4821455478668213	0.8399999737739563	0.4194866120815277	0.7799999713897705	0.42383846640586853
25	194	1.458820402622223	0.7599999904632568	0.4032891094684601	0.6200000047683716	0.40315309166908264
25	195	1.4243257641792297	0.8399999737739563	0.4248256981372833	0.7400000095367432	0.42198866605758667
25	196	1.3596930503845215	0.6800000071525574	0.449738085269928	0.5199999809265137	0.44783517718315125
25	197	1.3550453782081604	0.8399999737739563	0.45346662402153015	0.7599999904632568	0.4510912597179413
25	198	1.3783090114593506	0.7199999690055847	0.4601512849330902	0.7400000095367432	0.46106046438217163
25	199	1.3677443265914917	0.7599999904632568	0.4625898599624634	0.7400000095367432	0.46307477355003357
25	200	1.339734971523285	0.7999999523162842	0.46045011281967163	0.75	0.46143415570259094
25	201	1.3291114568710327	0.8399999737739563	0.4616146683692932	0.75	0.46141317486763
25	202	1.3278706669807434	0.7999999523162842	0.46072492003440857	0.6399999856948853	0.4608753025531769
25	203	1.351134717464447	0.7999999523162842	0.45988795161247253	0.5899999737739563	0.45969778299331665
25	204	1.3151299953460693	0.8399999737739563	0.46260419487953186	0.6200000047683716	0.4617340862751007
25	205	1.3100535869598389	0.8399999737739563	0.4668443500995636	0.7999999523162842	0.46748489141464233
25	206	1.2975667715072632	0.8399999737739563	0.4675900936126709	0.7999999523162842	0.4669405221939087
25	207	1.3126254677772522	0.8399999737739563	0.4678001403808594	0.8100000023841858	0.4678090810775757
25	208	1.2932929396629333	0.8399999737739563	0.4681870937347412	0.8199999928474426	0.4685005843639374
25	209	1.2978672981262207	0.8399999737739563	0.4680320620536804	0.8199999928474426	0.4682294726371765
25	210	1.3043572902679443	0.8399999737739563	0.4677518606185913	0.8199999928474426	0.4675779640674591
25	211	1.2849839329719543	0.8399999737739563	0.4677470326423645	0.8100000023841858	0.46737197041511536
25	212	1.282341480255127	0.8399999737739563	0.4670639634132385	0.8100000023841858	0.4666513204574585
25	213	1.2801113724708557	0.8399999737739563	0.46568334102630615	0.8100000023841858	0.46539151668548584
25	214	1.2815436720848083	0.7999999523162842	0.4647423326969147	0.8100000023841858	0.46489012241363525
25	215	1.2752160429954529	0.7999999523162842	0.4654582738876343	0.8199999928474426	0.4656628370285034
25	216	1.2881335616111755	0.7599999904632568	0.4670006334781647	0.7999999523162842	0.4671120345592499
25	217	1.2806172370910645	0.7599999904632568	0.46884843707084656	0.7799999713897705	0.4689101278781891
25	218	1.2772419452667236	0.7599999904632568	0.47093304991722107	0.7799999713897705	0.47080671787261963
25	219	1.2711756825447083	0.7999999523162842	0.4724356234073639	0.8199999928474426	0.47260618209838867
25	220	1.27866131067276	0.7999999523162842	0.47373268008232117	0.8100000023841858	0.47410377860069275
25	221	1.2729382514953613	0.7999999523162842	0.47460678219795227	0.8100000023841858	0.4752466380596161
25	222	1.26358300447464	0.7999999523162842	0.47554534673690796	0.8199999928474426	0.4761691689491272
25	223	1.2626119256019592	0.7999999523162842	0.4760568141937256	0.8199999928474426	0.4769497215747833
25	224	1.2707763314247131	0.7999999523162842	0.47641319036483765	0.8199999928474426	0.47766822576522827
25	225	1.2731479406356812	0.7999999523162842	0.47688430547714233	0.8199999928474426	0.47833573818206787
25	226	1.2644635438919067	0.7999999523162842	0.47721564769744873	0.8199999928474426	0.4789809584617615
25	227	1.2699675559997559	0.7999999523162842	0.47755834460258484	0.7999999523162842	0.47967246174812317
25	228	1.259412705898285	0.7599999904632568	0.4781361222267151	0.7799999713897705	0.48042869567871094
25	229	1.2630007863044739	0.7599999904632568	0.47853022813796997	0.7799999713897705	0.48124656081199646
25	230	1.2595688104629517	0.7599999904632568	0.4793446362018585	0.7799999713897705	0.48224830627441406
25	231	1.2515035271644592	0.7599999904632568	0.4802943766117096	0.7799999713897705	0.48340243101119995
25	232	1.2695512771606445	0.7599999904632568	0.4810119867324829	0.7999999523162842	0.4845616817474365
25	233	1.2317591905593872	0.7999999523162842	0.48194754123687744	0.8199999928474426	0.48572784662246704
25	234	1.2497002482414246	0.7999999523162842	0.4825632870197296	0.8199999928474426	0.48690879344940186
25	235	1.2540822625160217	0.7999999523162842	0.4830770492553711	0.8199999928474426	0.4882262647151947
25	236	1.2500596046447754	0.7999999523162842	0.4840123653411865	0.8199999928474426	0.48948827385902405
25	237	1.2473130822181702	0.7999999523162842	0.48446759581565857	0.8199999928474426	0.4906635284423828
25	238	1.2335477471351624	0.7999999523162842	0.4851698577404022	0.8199999928474426	0.4917955696582794
25	239	1.2461501955986023	0.7999999523162842	0.48567575216293335	0.8199999928474426	0.4928961396217346
25	240	1.245548665523529	0.7999999523162842	0.4861401319503784	0.8199999928474426	0.4940167963504791
25	241	1.23853999376297	0.7999999523162842	0.48661696910858154	0.8199999928474426	0.49505528807640076
25	242	1.2307809591293335	0.7999999523162842	0.48719602823257446	0.8199999928474426	0.49602651596069336
25	243	1.2385209202766418	0.8399999737739563	0.4876020848751068	0.8199999928474426	0.4969920217990875
25	244	1.2516430616378784	0.8399999737739563	0.4882047176361084	0.8199999928474426	0.4979459345340729
25	245	1.227513611316681	0.8399999737739563	0.48867088556289673	0.8199999928474426	0.4988114833831787
25	246	1.2328972220420837	0.8399999737739563	0.4890258014202118	0.8199999928474426	0.4996691048145294
25	247	1.2329517602920532	0.8399999737739563	0.4893890619277954	0.8199999928474426	0.5005429983139038
25	248	1.234902262687683	0.8399999737739563	0.4897988736629486	0.8199999928474426	0.501452624797821
25	249	1.2344335317611694	0.8399999737739563	0.49064576625823975	0.8299999833106995	0.502212643623352
25	250	1.2428104281425476	0.8399999737739563	0.49114593863487244	0.8399999737739563	0.5027841925621033
25	251	1.241466999053955	0.8399999737739563	0.4914984703063965	0.8399999737739563	0.5035353899002075
25	252	1.2304913997650146	0.8399999737739563	0.49213507771492004	0.8399999737739563	0.5042685866355896
25	253	1.2263376712799072	0.8399999737739563	0.4926058053970337	0.8399999737739563	0.5049805045127869
25	254	1.2216836810112	0.8399999737739563	0.4930753707885742	0.8299999833106995	0.5059254169464111
25	255	1.2182084321975708	0.8399999737739563	0.4935654401779175	0.8299999833106995	0.5070489645004272
25	256	1.2132129669189453	0.8399999737739563	0.4943542778491974	0.8299999833106995	0.5081571936607361
25	257	1.2126595377922058	0.8399999737739563	0.49530893564224243	0.8199999928474426	0.5092289447784424
25	258	1.2320715188980103	0.8399999737739563	0.49609437584877014	0.8299999833106995	0.5104750990867615
25	259	1.2154859900474548	0.8399999737739563	0.4970013201236725	0.8299999833106995	0.5115346908569336
25	260	1.2217124700546265	0.8399999737739563	0.4977629780769348	0.8299999833106995	0.5126433372497559
25	261	1.206584870815277	0.8399999737739563	0.498873770236969	0.8299999833106995	0.5137283802032471
25	262	1.2253518104553223	0.8399999737739563	0.4999854862689972	0.8299999833106995	0.5152007341384888
25	263	1.2124741077423096	0.8399999737739563	0.5017027854919434	0.8299999833106995	0.5170577764511108
25	264	1.2136499285697937	0.8399999737739563	0.5036512613296509	0.8299999833106995	0.5189626216888428
25	265	1.2231215238571167	0.8399999737739563	0.5062716603279114	0.8299999833106995	0.5214287638664246
25	266	1.2006115913391113	0.8399999737739563	0.508391797542572	0.8299999833106995	0.5236558318138123
25	267	1.1979399919509888	0.8399999737739563	0.5099201798439026	0.8299999833106995	0.5255244970321655
25	268	1.197953462600708	0.8399999737739563	0.5121532082557678	0.8299999833106995	0.528001606464386
25	269	1.2119699120521545	0.8399999737739563	0.5148158669471741	0.8299999833106995	0.5306645035743713
25	270	1.2085755467414856	0.8399999737739563	0.5177920460700989	0.8299999833106995	0.5336557030677795
25	271	1.2094298005104065	0.8399999737739563	0.5211976766586304	0.8299999833106995	0.5363723039627075
25	272	1.1956676244735718	0.8399999737739563	0.5234419107437134	0.8299999833106995	0.5378732681274414
25	273	1.1901077628135681	0.8399999737739563	0.5262176394462585	0.8299999833106995	0.5369606614112854
25	274	1.1892269849777222	0.7999999523162842	0.5268505215644836	0.8299999833106995	0.5381213426589966
25	275	1.178068459033966	0.8399999737739563	0.5281144380569458	0.8299999833106995	0.5397099852561951
25	276	1.1745624542236328	0.8399999737739563	0.5295498371124268	0.8399999737739563	0.541836142539978
25	277	1.1834318041801453	0.8399999737739563	0.5310762524604797	0.8399999737739563	0.543487012386322
25	278	1.19003164768219	0.7999999523162842	0.5324655771255493	0.8399999737739563	0.545048177242279
25	279	1.1991349458694458	0.7999999523162842	0.533555805683136	0.8399999737739563	0.5459862351417542
25	280	1.1807029247283936	0.7999999523162842	0.5332680940628052	0.8399999737739563	0.5454767346382141
25	281	1.1832467913627625	0.7999999523162842	0.5321569442749023	0.8399999737739563	0.5429619550704956
25	282	1.1829747557640076	0.7999999523162842	0.5310040712356567	0.8399999737739563	0.5398054122924805
25	283	1.1701852679252625	0.7999999523162842	0.529375433921814	0.8399999737739563	0.5366380214691162
25	284	1.1775335669517517	0.7999999523162842	0.5276452302932739	0.8399999737739563	0.5336357355117798
25	285	1.1720378398895264	0.7999999523162842	0.5271443724632263	0.8399999737739563	0.5324910283088684
25	286	1.1750442385673523	0.7999999523162842	0.5273634195327759	0.8399999737739563	0.5327549576759338
25	287	1.1689433455467224	0.7999999523162842	0.5277811884880066	0.8399999737739563	0.53328537940979
25	288	1.1848745346069336	0.7999999523162842	0.5289420485496521	0.8399999737739563	0.534759521484375
25	289	1.1811172366142273	0.7999999523162842	0.5304120779037476	0.8399999737739563	0.5371382236480713
25	290	1.1964776515960693	0.7999999523162842	0.5314454436302185	0.8399999737739563	0.5388810038566589
25	291	1.190794050693512	0.7999999523162842	0.5313024520874023	0.8399999737739563	0.5385425090789795
25	292	1.215904414653778	0.7999999523162842	0.5292916297912598	0.8399999737739563	0.535864531993866
25	293	1.1587046384811401	0.8399999737739563	0.5275018811225891	0.8399999737739563	0.5325879454612732
25	294	1.1688205003738403	0.8399999737739563	0.5272862315177917	0.8399999737739563	0.5319160223007202
25	295	1.1546605229377747	0.8399999737739563	0.5284110903739929	0.8399999737739563	0.5335953235626221
25	296	1.1632367372512817	0.7999999523162842	0.5297225713729858	0.8399999737739563	0.5355275869369507
25	297	1.158375859260559	0.7999999523162842	0.530573844909668	0.8399999737739563	0.5369067192077637
25	298	1.1699281334877014	0.7999999523162842	0.5303353071212769	0.8399999737739563	0.5364872813224792
25	299	1.177070140838623	0.8399999737739563	0.5290558338165283	0.8399999737739563	0.5345315337181091
25	300	1.1868063807487488	0.8399999737739563	0.5282197594642639	0.8399999737739563	0.5328719019889832
25	301	1.1699416041374207	0.8399999737739563	0.5275924801826477	0.8399999737739563	0.531528890132904
25	302	1.1640888452529907	0.8399999737739563	0.5271095633506775	0.8399999737739563	0.5306037664413452
25	303	1.1613860130310059	0.8399999737739563	0.5270794034004211	0.8399999737739563	0.5304044485092163
25	304	1.1588128805160522	0.8399999737739563	0.5276597738265991	0.8399999737739563	0.5312188267707825
