subject_id	trial	strategy	probability
24	23	0	0.0
24	24	0	0.0
25	0	0	0.011266914
25	1	0	7.386915e-07
25	2	0	4.757872e-11
25	3	0	3.016256e-15
25	4	0	1.912157e-19
25	5	0	1.2122133e-23
25	6	0	7.6848327e-28
25	7	0	4.8718114e-32
25	8	0	3.0884948e-36
25	9	0	1.95792e-40
25	10	0	1.1e-44
25	11	0	0.0
25	12	0	0.0
25	13	0	0.0
25	14	0	0.0
25	15	0	0.0
25	16	0	0.0
25	17	0	0.0
25	18	0	0.0
25	19	0	0.0
25	20	0	0.0
25	21	0	0.0
25	22	0	0.0
25	23	0	0.0
25	24	0	0.0
26	0	0	0.00040618324
26	1	0	2.5812346e-08
26	2	0	1.646171e-12
26	3	0	1.059241e-16
26	4	0	6.99889e-21
26	5	0	5.387543e-25
26	6	0	1.1550144e-28
26	7	0	1.0738877e-31
26	8	0	1.3706248e-34
26	9	0	9.149747e-39
26	10	0	5.73e-43
26	11	0	0.0
26	12	0	0.0
26	13	0	0.0
26	14	0	0.0
26	15	0	0.0
26	16	0	0.0
26	17	0	0.0
26	18	0	0.0
26	19	0	0.0
26	20	0	0.0
26	21	0	0.0
26	22	0	0.0
26	23	0	0.0
26	24	0	0.0
27	0	0	0.3066566
27	1	0	2.0420228e-05
27	2	0	1.3152558e-09
27	3	0	8.338073e-14
27	4	0	5.2859252e-18
27	5	0	3.3510152e-22
27	6	0	2.124379e-26
27	7	0	1.3467528e-30
27	8	0	8.5377716e-35
27	9	0	5.412555e-39
27	10	0	3.38e-43
27	11	0	0.0
27	12	0	0.0
27	13	0	0.0
27	14	0	0.0
27	15	0	0.0
27	16	0	0.0
27	17	0	0.0
27	18	0	0.0
27	19	0	0.0
27	20	0	0.0
27	21	0	0.0
27	22	0	0.0
27	23	0	0.0
27	24	0	0.0
28	0	0	0.0024675843
28	1	0	1.9787043e-07
28	2	0	1.9039156e-11
28	3	0	2.2237524e-15
28	4	0	2.9841536e-19
28	5	0	4.1025488e-23
28	6	0	2.6876121e-27
28	7	0	1.7310787e-31
28	8	0	1.0974217e-35
28	9	0	6.95708e-40
28	10	0	4.2e-44
28	11	0	0.0
28	12	0	0.0
28	13	0	0.0
28	14	0	0.0
28	15	0	0.0
28	16	0	0.0
28	17	0	0.0
28	18	0	0.0
28	19	0	0.0
28	20	0	0.0
28	21	0	0.0
28	22	0	0.0
28	23	0	0.0
28	24	0	0.0
29	0	0	0.00040591284
29	1	0	2.5769166e-08
29	2	0	1.6393301e-12
29	3	0	1.0481779e-16
29	4	0	6.78483e-21
29	5	0	4.52057e-25
29	6	0	3.2096564e-29
29	7	0	2.5737928e-33
29	8	0	2.476554e-37
29	9	0	2.8916e-41
29	10	0	0.0
29	11	0	0.0
29	12	0	0.0
29	13	0	0.0
29	14	0	0.0
29	15	0	0.0
29	16	0	0.0
29	17	0	0.0
29	18	0	0.0
29	19	0	0.0
29	20	0	0.0
29	21	0	0.0
29	22	0	0.0
29	23	0	0.0
29	24	0	0.0
30	0	0	0.002154404
30	1	0	1.4354224e-07
30	2	0	1.0191585e-11
30	3	0	8.172424e-16
30	4	0	7.863536e-20
30	5	0	9.184525e-24
30	6	0	1.232513e-27
30	7	0	1.6944323e-31
30	8	0	1.1100386e-35
30	9	0	7.14956e-40
30	10	0	4.2e-44
30	11	0	0.0
30	12	0	0.0
30	13	0	0.0
30	14	0	0.0
30	15	0	0.0
30	16	0	0.0
30	17	0	0.0
30	18	0	0.0
30	19	0	0.0
30	20	0	0.0
30	21	0	0.0
30	22	0	0.0
30	23	0	0.0
30	24	0	0.0
31	0	0	0.3066074
31	1	0	4.2902353e-05
31	2	0	2.8105647e-09
31	3	0	1.8102699e-13
31	4	0	1.1476215e-17
31	5	0	7.2753534e-22
31	6	0	4.6122158e-26
31	7	0	2.92392e-30
31	8	0	1.8536265e-34
31	9	0	1.175114e-38
31	10	0	7.38e-43
31	11	0	0.0
31	12	0	0.0
31	13	0	0.0
31	14	0	0.0
31	15	0	0.0
31	16	0	0.0
31	17	0	0.0
31	18	0	0.0
31	19	0	0.0
31	20	0	0.0
31	21	0	0.0
31	22	0	0.0
31	23	0	0.0
31	24	0	0.0
32	0	0	0.04451198
32	1	0	6.1299856e-06
32	2	0	4.0157994e-10
32	3	0	2.5865549e-14
32	4	0	1.6397477e-18
32	5	0	1.039519e-22
32	6	0	6.59004e-27
32	7	0	4.177764e-31
32	8	0	2.6485039e-35
32	9	0	1.679015e-39
32	10	0	1.02e-43
32	11	0	0.0
32	12	0	0.0
32	13	0	0.0
32	14	0	0.0
32	15	0	0.0
32	16	0	0.0
32	17	0	0.0
32	18	0	0.0
32	19	0	0.0
32	20	0	0.0
32	21	0	0.0
32	22	0	0.0
32	23	0	0.0
32	24	0	0.0
33	0	0	0.00040568796
33	1	0	2.5733296e-08
33	2	0	1.6336654e-12
33	3	0	1.03927204e-16
33	4	0	6.645052e-21
33	5	0	4.3013356e-25
33	6	0	2.8658936e-29
33	7	0	2.03484e-33
33	8	0	1.6317511e-37
33	9	0	1.566e-41
33	10	0	0.0
33	11	0	0.0
33	12	0	0.0
33	13	0	0.0
33	14	0	0.0
33	15	0	0.0
33	16	0	0.0
33	17	0	0.0
33	18	0	0.0
33	19	0	0.0
33	20	0	0.0
33	21	0	0.0
33	22	0	0.0
33	23	0	0.0
33	24	0	0.0
34	0	0	0.00040559703
34	1	0	2.5718787e-08
34	2	0	1.6313747e-12
34	3	0	1.03567056e-16
34	4	0	6.588527e-21
34	5	0	4.212679e-25
34	6	0	2.726879e-29
34	7	0	1.8168896e-33
34	8	0	1.290064e-37
34	9	0	1.0308e-41
34	10	0	0.0
34	11	0	0.0
34	12	0	0.0
34	13	0	0.0
34	14	0	0.0
34	15	0	0.0
34	16	0	0.0
34	17	0	0.0
34	18	0	0.0
34	19	0	0.0
34	20	0	0.0
34	21	0	0.0
34	22	0	0.0
34	23	0	0.0
34	24	0	0.0
35	0	0	0.00040554543
35	1	0	2.5710548e-08
35	2	0	1.6300739e-12
35	3	0	1.0336253e-16
35	4	0	6.556426e-21
35	5	0	4.1623314e-25
35	6	0	2.6479334e-29
35	7	0	1.6931147e-33
35	8	0	1.0960129e-37
35	9	0	7.252e-42
35	10	0	0.0
35	11	0	0.0
35	12	0	0.0
35	13	0	0.0
35	14	0	0.0
35	15	0	0.0
35	16	0	0.0
35	17	0	0.0
35	18	0	0.0
35	19	0	0.0
35	20	0	0.0
35	21	0	0.0
35	22	0	0.0
35	23	0	0.0
35	24	0	0.0
36	0	0	0.004649904
36	1	0	4.5203134e-07
36	2	0	5.2796757e-11
36	3	0	7.085033e-15
36	4	0	9.740353e-19
36	5	0	6.380976e-23
36	6	0	4.1099553e-27
36	7	0	2.6055117e-31
36	8	0	1.6517705e-35
36	9	0	1.04713e-39
36	10	0	6.4e-44
36	11	0	0.0
36	12	0	0.0
36	13	0	0.0
36	14	0	0.0
36	15	0	0.0
36	16	0	0.0
36	17	0	0.0
36	18	0	0.0
36	19	0	0.0
36	20	0	0.0
36	21	0	0.0
36	22	0	0.0
36	23	0	0.0
36	24	0	0.0
37	0	0	0.00040553702
37	1	0	2.57092e-08
37	2	0	1.6298611e-12
37	3	0	1.0332909e-16
37	4	0	6.551175e-21
37	5	0	4.154098e-25
37	6	0	2.6350233e-29
37	7	0	1.6728743e-33
37	8	0	1.0642816e-37
37	9	0	6.777e-42
37	10	0	0.0
37	11	0	0.0
37	12	0	0.0
37	13	0	0.0
37	14	0	0.0
37	15	0	0.0
37	16	0	0.0
37	17	0	0.0
37	18	0	0.0
37	19	0	0.0
37	20	0	0.0
37	21	0	0.0
37	22	0	0.0
37	23	0	0.0
37	24	0	0.0
38	0	0	0.050121836
38	1	0	6.9211974e-06
38	2	0	4.5377385e-10
38	3	0	2.9227336e-14
38	4	0	1.8528678e-18
38	5	0	1.1746271e-22
38	6	0	7.446557e-27
38	7	0	4.7207557e-31
38	8	0	2.992734e-35
38	9	0	1.89724e-39
38	10	0	1.15e-43
38	11	0	0.0
38	12	0	0.0
38	13	0	0.0
38	14	0	0.0
38	15	0	0.0
38	16	0	0.0
38	17	0	0.0
38	18	0	0.0
38	19	0	0.0
38	20	0	0.0
38	21	0	0.0
38	22	0	0.0
38	23	0	0.0
38	24	0	0.0
39	0	0	0.008004217
39	1	0	9.507774e-07
39	2	0	1.2805672e-10
39	3	0	1.7604958e-14
39	4	0	1.1533144e-18
39	5	0	7.4284375e-23
39	6	0	4.7092635e-27
39	7	0	2.985444e-31
39	8	0	1.8926293e-35
39	9	0	1.199834e-39
39	10	0	7.3e-44
39	11	0	0.0
39	12	0	0.0
39	13	0	0.0
39	14	0	0.0
39	15	0	0.0
39	16	0	0.0
39	17	0	0.0
39	18	0	0.0
39	19	0	0.0
39	20	0	0.0
39	21	0	0.0
39	22	0	0.0
39	23	0	0.0
39	24	0	0.0
40	0	0	0.0034347782
40	1	0	4.8333766e-07
40	2	0	3.9918353e-11
40	3	0	3.8805853e-15
40	4	0	4.5324814e-19
40	5	0	6.08234e-23
40	6	0	8.361868e-27
40	7	0	5.4779316e-31
40	8	0	3.5283163e-35
40	9	0	2.236789e-39
40	10	0	1.37e-43
40	11	0	0.0
40	12	0	0.0
40	13	0	0.0
40	14	0	0.0
40	15	0	0.0
40	16	0	0.0
40	17	0	0.0
40	18	0	0.0
40	19	0	0.0
40	20	0	0.0
40	21	0	0.0
40	22	0	0.0
40	23	0	0.0
40	24	0	0.0
41	0	0	0.0050915275
41	1	0	3.279428e-07
41	2	0	2.0790014e-11
41	3	0	1.3179926e-15
41	4	0	8.355562e-20
41	5	0	5.2972357e-24
41	6	0	3.3585334e-28
41	7	0	2.1296909e-32
41	8	0	1.3509753e-36
41	9	0	8.575e-41
41	10	0	0.0
41	11	0	0.0
41	12	0	0.0
41	13	0	0.0
41	14	0	0.0
41	15	0	0.0
41	16	0	0.0
41	17	0	0.0
41	18	0	0.0
41	19	0	0.0
41	20	0	0.0
41	21	0	0.0
41	22	0	0.0
41	23	0	0.0
41	24	0	0.0
42	0	0	0.30697298
42	1	0	4.7765607e-05
42	2	0	6.595832e-09
42	3	0	4.3244195e-13
42	4	0	2.7853352e-17
42	5	0	1.7657652e-21
42	6	0	1.1194082e-25
42	7	0	7.096504e-30
42	8	0	4.498844e-34
42	9	0	2.852065e-38
42	10	0	1.8e-42
42	11	0	0.0
42	12	0	0.0
42	13	0	0.0
42	14	0	0.0
42	15	0	0.0
42	16	0	0.0
42	17	0	0.0
42	18	0	0.0
42	19	0	0.0
42	20	0	0.0
42	21	0	0.0
42	22	0	0.0
42	23	0	0.0
42	24	0	0.0
43	0	0	0.010178629
43	1	0	6.6681156e-07
43	2	0	4.294924e-11
43	3	0	2.7228124e-15
43	4	0	1.7261971e-19
43	5	0	1.09443004e-23
43	6	0	6.939822e-28
43	7	0	4.402127e-32
43	8	0	2.7948458e-36
43	9	0	1.77738e-40
43	10	0	0.0
43	11	0	0.0
43	12	0	0.0
43	13	0	0.0
43	14	0	0.0
43	15	0	0.0
43	16	0	0.0
43	17	0	0.0
43	18	0	0.0
43	19	0	0.0
43	20	0	0.0
43	21	0	0.0
43	22	0	0.0
43	23	0	0.0
43	24	0	0.0
44	0	0	0.011272026
44	1	0	7.4158174e-07
44	2	0	4.8170516e-11
44	3	0	3.1180632e-15
44	4	0	2.0774867e-19
44	5	0	1.4750315e-23
44	6	0	1.182804e-27
44	7	0	1.1381053e-31
44	8	0	1.3293033e-35
44	9	0	1.783843e-39
44	10	0	2.4e-43
44	11	0	0.0
44	12	0	0.0
44	13	0	0.0
44	14	0	0.0
44	15	0	0.0
44	16	0	0.0
44	17	0	0.0
44	18	0	0.0
44	19	0	0.0
44	20	0	0.0
44	21	0	0.0
44	22	0	0.0
44	23	0	0.0
44	24	0	0.0
45	0	0	0.0015934708
45	1	0	2.1383498e-07
45	2	0	2.9397564e-11
45	3	0	1.9258596e-15
45	4	0	1.2404386e-19
45	5	0	7.863823e-24
45	6	0	4.9853554e-28
45	7	0	3.1605987e-32
45	8	0	2.0038665e-36
45	9	0	1.27047e-40
45	10	0	0.0
45	11	0	0.0
45	12	0	0.0
45	13	0	0.0
45	14	0	0.0
45	15	0	0.0
45	16	0	0.0
45	17	0	0.0
45	18	0	0.0
45	19	0	0.0
45	20	0	0.0
45	21	0	0.0
45	22	0	0.0
45	23	0	0.0
45	24	0	0.0
46	0	0	0.011916033
46	1	0	7.813224e-07
46	2	0	5.0336072e-11
46	3	0	3.1928818e-15
46	4	0	2.0269881e-19
46	5	0	1.2894926e-23
46	6	0	8.245017e-28
46	7	0	5.337102e-32
46	8	0	3.5561717e-36
46	9	0	2.52367e-40
46	10	0	0.0
46	11	0	0.0
46	12	0	0.0
46	13	0	0.0
46	14	0	0.0
46	15	0	0.0
46	16	0	0.0
46	17	0	0.0
46	18	0	0.0
46	19	0	0.0
46	20	0	0.0
46	21	0	0.0
46	22	0	0.0
46	23	0	0.0
46	24	0	0.0
47	0	0	0.0021071197
47	1	0	1.3533969e-07
47	2	0	8.855589e-12
47	3	0	6.0462556e-16
47	4	0	4.510674e-20
47	5	0	3.9219036e-24
47	6	0	4.1517686e-28
47	7	0	5.242998e-32
47	8	0	7.416929e-36
47	9	0	1.111625e-39
47	10	0	9.2e-44
47	11	0	0.0
47	12	0	0.0
47	13	0	0.0
47	14	0	0.0
47	15	0	0.0
47	16	0	0.0
47	17	0	0.0
47	18	0	0.0
47	19	0	0.0
47	20	0	0.0
47	21	0	0.0
47	22	0	0.0
47	23	0	0.0
47	24	0	0.0
48	0	0	0.010179708
48	1	0	6.672586e-07
48	2	0	4.303775e-11
48	3	0	2.7378887e-15
48	4	0	1.7505914e-19
