subject_id	trial	response_type	probability
102	13	0	0.00789753
102	14	0	0.00789753
102	15	0	0.00789753
102	16	0	0.007897531
102	17	0	0.007897531
102	18	0	0.007897531
102	19	0	0.00789753
102	20	0	0.007897531
102	21	0	0.007897531
102	22	0	0.00789753
102	23	0	0.00789753
102	24	0	0.00789753
103	0	0	0.01683367
103	1	0	0.009189434
103	2	0	0.008083092
103	3	0	0.007924259
103	4	0	0.007901392
103	5	0	0.007898082
103	6	0	0.007897607
103	7	0	0.007897539
103	8	0	0.007897529
103	9	0	0.007897528
103	10	0	0.007897528
103	11	0	0.007897528
103	12	0	0.007897528
103	13	0	0.007897528
103	14	0	0.007897528
103	15	0	0.007897528
103	16	0	0.007897528
103	17	0	0.007897528
103	18	0	0.007897528
103	19	0	0.007897528
103	20	0	0.007897529
103	21	0	0.007897528
103	22	0	0.007897528
103	23	0	0.007897528
103	24	0	0.007897528
104	0	0	0.25172323
104	1	0	0.2515053
104	2	0	0.24527393
104	3	0	0.22022595
104	4	0	0.035533473
104	5	0	0.011634956
104	6	0	0.008416084
104	7	0	0.0079706535
104	8	0	0.007907941
104	9	0	0.007899016
104	10	0	0.007897737
104	11	0	0.007897553
104	12	0	0.007897526
104	13	0	0.007897521
104	14	0	0.007897521
104	15	0	0.007897521
104	16	0	0.007897522
104	17	0	0.007897523
104	18	0	0.007897522
104	19	0	0.007897523
104	20	0	0.007897522
104	21	0	0.007897524
104	22	0	0.007897524
104	23	0	0.007897525
104	24	0	0.007897526
105	0	0	0.016869992
105	1	0	0.009196425
105	2	0	0.008080111
105	3	0	0.007923546
105	4	0	0.007901318
105	5	0	0.00789808
105	6	0	0.0078976
105	7	0	0.007897538
105	8	0	0.00789753
105	9	0	0.007897528
105	10	0	0.007897528
105	11	0	0.007897528
105	12	0	0.007897528
105	13	0	0.007897528
105	14	0	0.007897528
105	15	0	0.007897529
105	16	0	0.007897528
105	17	0	0.007897528
105	18	0	0.007897528
105	19	0	0.007897528
105	20	0	0.007897529
105	21	0	0.007897528
105	22	0	0.007897529
105	23	0	0.007897529
105	24	0	0.007897529
106	0	0	0.039559536
106	1	0	0.03884546
106	2	0	0.035770696
106	3	0	0.01180598
106	4	0	0.008464603
106	5	0	0.007974027
106	6	0	0.007908125
106	7	0	0.00789902
106	8	0	0.007897739
106	9	0	0.007897558
106	10	0	0.007897532
106	11	0	0.007897528
106	12	0	0.007897527
106	13	0	0.007897527
106	14	0	0.007897526
106	15	0	0.007897526
106	16	0	0.007897526
106	17	0	0.007897526
106	18	0	0.007897526
106	19	0	0.007897526
106	20	0	0.007897526
106	21	0	0.007897526
106	22	0	0.007897526
106	23	0	0.007897526
106	24	0	0.007897526
107	0	0	0.14219734
107	1	0	0.1379322
107	2	0	0.026727952
107	3	0	0.010525745
107	4	0	0.008269526
107	5	0	0.007950635
107	6	0	0.007905153
107	7	0	0.007898631
107	8	0	0.007897684
107	9	0	0.007897549
107	10	0	0.00789753
107	11	0	0.007897527
107	12	0	0.007897526
107	13	0	0.007897526
107	14	0	0.007897526
107	15	0	0.007897526
107	16	0	0.007897526
107	17	0	0.007897527
107	18	0	0.007897527
107	19	0	0.007897526
107	20	0	0.007897526
107	21	0	0.007897526
107	22	0	0.007897526
107	23	0	0.007897527
107	24	0	0.007897528
108	0	0	0.016923575
108	1	0	0.0092021115
108	2	0	0.0080858385
108	3	0	0.007924767
108	4	0	0.007901473
108	5	0	0.007898099
108	6	0	0.007897608
108	7	0	0.007897539
108	8	0	0.007897529
108	9	0	0.007897527
108	10	0	0.007897527
108	11	0	0.007897528
108	12	0	0.007897527
108	13	0	0.007897526
108	14	0	0.007897527
108	15	0	0.007897527
108	16	0	0.007897527
108	17	0	0.007897527
108	18	0	0.007897527
108	19	0	0.007897527
108	20	0	0.007897527
108	21	0	0.007897527
108	22	0	0.007897527
108	23	0	0.007897527
108	24	0	0.007897527
109	0	0	0.08975534
109	1	0	0.019728977
109	2	0	0.009605247
109	3	0	0.0081445705
109	4	0	0.007933318
109	5	0	0.007902713
109	6	0	0.007898254
109	7	0	0.007897634
109	8	0	0.007897543
109	9	0	0.007897529
109	10	0	0.007897528
109	11	0	0.007897528
109	12	0	0.007897527
109	13	0	0.007897528
109	14	0	0.007897527
109	15	0	0.007897527
109	16	0	0.007897527
109	17	0	0.007897527
109	18	0	0.007897527
109	19	0	0.007897526
109	20	0	0.007897527
109	21	0	0.007897528
109	22	0	0.007897528
109	23	0	0.007897528
109	24	0	0.007897528
110	0	0	0.01607005
110	1	0	0.0090570925
110	2	0	0.00806347
110	3	0	0.007921539
110	4	0	0.0079009235
110	5	0	0.007898012
110	6	0	0.007897597
110	7	0	0.007897538
110	8	0	0.00789753
110	9	0	0.007897528
110	10	0	0.007897528
110	11	0	0.007897528
110	12	0	0.007897528
110	13	0	0.007897528
110	14	0	0.007897528
110	15	0	0.007897528
110	16	0	0.007897528
110	17	0	0.007897528
110	18	0	0.007897528
110	19	0	0.007897528
110	20	0	0.007897528
110	21	0	0.007897528
110	22	0	0.007897528
110	23	0	0.007897528
110	24	0	0.007897528
111	0	0	0.01773957
111	1	0	0.010581093
111	2	0	0.009534325
111	3	0	0.009376531
111	4	0	0.0081116455
111	5	0	0.007928528
111	6	0	0.007901913
111	7	0	0.007898163
111	8	0	0.007897615
111	9	0	0.00789754
111	10	0	0.00789753
111	11	0	0.007897528
111	12	0	0.007897529
111	13	0	0.007897528
111	14	0	0.007897529
111	15	0	0.007897529
111	16	0	0.007897529
111	17	0	0.007897529
111	18	0	0.007897528
111	19	0	0.007897528
111	20	0	0.007897528
111	21	0	0.007897528
111	22	0	0.007897528
111	23	0	0.007897528
111	24	0	0.007897528
112	0	0	0.08976575
112	1	0	0.019730063
112	2	0	0.00960479
112	3	0	0.0081440685
112	4	0	0.007933182
112	5	0	0.007902691
112	6	0	0.007898278
112	7	0	0.007897636
112	8	0	0.007897541
112	9	0	0.007897528
112	10	0	0.007897526
112	11	0	0.007897526
112	12	0	0.007897524
112	13	0	0.007897526
112	14	0	0.007897526
112	15	0	0.007897525
112	16	0	0.007897526
112	17	0	0.007897526
112	18	0	0.007897526
112	19	0	0.007897526
112	20	0	0.007897526
112	21	0	0.007897526
112	22	0	0.007897526
112	23	0	0.007897526
112	24	0	0.007897526
113	0	0	0.08935664
113	1	0	0.019648014
113	2	0	0.0095981825
113	3	0	0.008144181
113	4	0	0.007933283
113	5	0	0.007902442
113	6	0	0.007898221
113	7	0	0.00789763
113	8	0	0.007897543
113	9	0	0.007897532
113	10	0	0.00789753
113	11	0	0.00789753
113	12	0	0.00789753
113	13	0	0.00789753
113	14	0	0.00789753
113	15	0	0.00789753
113	16	0	0.00789753
113	17	0	0.00789753
113	18	0	0.00789753
113	19	0	0.00789753
113	20	0	0.00789753
113	21	0	0.007897532
113	22	0	0.00789753
113	23	0	0.00789753
113	24	0	0.007897531
114	0	0	0.06839163
114	1	0	0.06256214
114	2	0	0.015800307
114	3	0	0.0090329675
114	4	0	0.008061114
114	5	0	0.00792118
114	6	0	0.0079009235
114	7	0	0.007898017
114	8	0	0.007897598
114	9	0	0.007897537
114	10	0	0.007897528
114	11	0	0.007897527
114	12	0	0.007897527
114	13	0	0.007897527
114	14	0	0.007897527
114	15	0	0.007897527
114	16	0	0.007897526
114	17	0	0.007897527
114	18	0	0.007897527
114	19	0	0.007897527
114	20	0	0.007897527
114	21	0	0.007897526
114	22	0	0.007897526
114	23	0	0.007897528
114	24	0	0.007897527
115	0	0	0.016764643
115	1	0	0.009179795
115	2	0	0.0080808345
115	3	0	0.007923849
115	4	0	0.0079013165
115	5	0	0.007898073
115	6	0	0.007897605
115	7	0	0.007897538
115	8	0	0.007897528
115	9	0	0.007897527
115	10	0	0.007897526
115	11	0	0.007897527
115	12	0	0.007897526
115	13	0	0.007897526
115	14	0	0.007897526
115	15	0	0.007897526
115	16	0	0.007897526
115	17	0	0.007897526
115	18	0	0.007897526
115	19	0	0.007897527
115	20	0	0.007897526
115	21	0	0.007897526
115	22	0	0.007897526
115	23	0	0.007897527
115	24	0	0.007897526
116	0	0	0.016902579
116	1	0	0.009199065
116	2	0	0.008085357
116	3	0	0.007924679
116	4	0	0.00790144
116	5	0	0.007898093
116	6	0	0.007897609
116	7	0	0.007897539
116	8	0	0.007897529
116	9	0	0.007897528
116	10	0	0.007897529
116	11	0	0.007897528
116	12	0	0.007897528
116	13	0	0.007897527
116	14	0	0.007897528
116	15	0	0.007897527
116	16	0	0.007897527
116	17	0	0.007897527
116	18	0	0.007897527
116	19	0	0.007897528
116	20	0	0.007897528
116	21	0	0.007897528
116	22	0	0.007897528
116	23	0	0.007897528
116	24	0	0.007897528
117	0	0	0.33092347
117	1	0	0.33053243
117	2	0	0.32030028
117	3	0	0.052751236
117	4	0	0.014358551
117	5	0	0.008832944
117	6	0	0.008032911
117	7	0	0.007916594
117	8	0	0.007900238
117	9	0	0.007897913
117	10	0	0.00789758
117	11	0	0.0078975335
117	12	0	0.007897527
117	13	0	0.007897526
117	14	0	0.007897526
117	15	0	0.007897527
117	16	0	0.007897528
117	17	0	0.007897528
117	18	0	0.007897528
117	19	0	0.007897528
117	20	0	0.007897527
117	21	0	0.007897527
117	22	0	0.007897527
117	23	0	0.007897528
117	24	0	0.007897529
118	0	0	0.044178963
118	1	0	0.040678564
118	2	0	0.012659304
118	3	0	0.008601617
118	4	0	0.00801118
118	5	0	0.007927804
118	6	0	0.007915458
118	7	0	0.007913684
118	8	0	0.007899882
118	9	0	0.007897841
118	10	0	0.007897576
118	11	0	0.007897541
118	12	0	0.007897535
118	13	0	0.007897535
118	14	0	0.00789753
118	15	0	0.007897529
118	16	0	0.007897529
118	17	0	0.007897529
118	18	0	0.00789753
118	19	0	0.007897529
118	20	0	0.00789753
118	21	0	0.00789753
118	22	0	0.00789753
118	23	0	0.00789753
118	24	0	0.00789753
119	0	0	0.026649438
119	1	0	0.025064414
119	2	0	0.024704374
119	3	0	0.023082606
119	4	0	0.010085383
119	5	0	0.008213161
119	6	0	0.007943104
119	7	0	0.007904119
119	8	0	0.0078984825
119	9	0	0.007897667
119	10	0	0.007897548
119	11	0	0.007897531
119	12	0	0.007897528
119	13	0	0.007897528
119	14	0	0.007897528
119	15	0	0.007897529
119	16	0	0.007897527
119	17	0	0.007897528
119	18	0	0.007897528
119	19	0	0.007897528
119	20	0	0.007897528
119	21	0	0.007897528
119	22	0	0.007897528
119	23	0	0.007897528
119	24	0	0.007897529
120	0	0	0.33051497
120	1	0	0.32034472
120	2	0	0.05306145
120	3	0	0.014425966
120	4	0	0.008838443
120	5	0	0.008033553
120	6	0	0.007917069
120	7	0	0.0079003405
120	8	0	0.007897931
120	9	0	0.007897585
120	10	0	0.007897535
120	11	0	0.007897527
120	12	0	0.007897526
120	13	0	0.007897526
120	14	0	0.007897526
120	15	0	0.007897526
120	16	0	0.007897525
120	17	0	0.007897526
120	18	0	0.007897525
120	19	0	0.007897525
120	20	0	0.007897526
120	21	0	0.007897525
120	22	0	0.007897524
120	23	0	0.007897525
120	24	0	0.007897524
121	0	0	0.06318196
121	1	0	0.022941882
121	2	0	0.017071106
121	3	0	0.01618802
121	4	0	0.009095854
121	5	0	0.008070404
121	6	0	0.007922537
121	7	0	0.007901146
121	8	0	0.007898045
121	9	0	0.007897602
121	10	0	0.007897539
121	11	0	0.007897531
121	12	0	0.007897529
121	13	0	0.00789753
121	14	0	0.007897529
121	15	0	0.007897529
121	16	0	0.007897529
121	17	0	0.007897529
121	18	0	0.007897529
121	19	0	0.00789753
121	20	0	0.00789753
121	21	0	0.007897529
121	22	0	0.007897529
121	23	0	0.007897528
121	24	0	0.007897529
122	0	0	0.01330879
122	1	0	0.0085886195
122	2	0	0.007990185
122	3	0	0.00791068
122	4	0	0.0078997435
122	5	0	0.007898191
122	6	0	0.007897953
122	7	0	0.007897915
122	8	0	0.007897906
122	9	0	0.00789787
122	10	0	0.007897576
122	11	0	0.007897535
122	12	0	0.007897529
122	13	0	0.007897528
122	14	0	0.007897528
122	15	0	0.007897528
122	16	0	0.007897528
122	17	0	0.007897528
122	18	0	0.007897528
122	19	0	0.007897528
122	20	0	0.007897528
122	21	0	0.007897528
122	22	0	0.007897528
122	23	0	0.007897528
122	24	0	0.007897528
123	0	0	0.06943166
123	1	0	0.042949524
123	2	0	0.03902399
123	3	0	0.038404934
123	4	0	0.033814397
123	5	0	0.033173505
123	6	0	0.03308012
123	7	0	0.03062228
123	8	0	0.01113323
123	9	0	0.008361071
123	10	0	0.007964176
123	11	0	0.007907132
123	12	0	0.007898913
123	13	0	0.0078977235
123	14	0	0.007897552
123	15	0	0.007897528
123	16	0	0.007897524
123	17	0	0.007897524
123	18	0	0.007897524
123	19	0	0.007897525
123	20	0	0.007897525
123	21	0	0.007897526
123	22	0	0.007897526
123	23	0	0.007897527
123	24	0	0.007897527
124	0	0	0.016903978
124	1	0	0.009194897
124	2	0	0.008084665
124	3	0	0.007924543
124	4	0	0.00790143
124	5	0	0.007898091
124	6	0	0.007897609
124	7	0	0.00789754
124	8	0	0.00789753
124	9	0	0.007897528
124	10	0	0.007897529
124	11	0	0.007897529
124	12	0	0.007897528
124	13	0	0.007897528
124	14	0	0.007897528
124	15	0	0.007897528
124	16	0	0.007897528
124	17	0	0.007897528
124	18	0	0.007897529
124	19	0	0.007897528
124	20	0	0.007897528
124	21	0	0.007897528
124	22	0	0.007897528
124	23	0	0.007897528
124	24	0	0.007897528
125	0	0	0.0169106
125	1	0	0.009201298
125	2	0	0.008085352
125	3	0	0.007925183
125	4	0	0.007902111
125	5	0	0.007898774
125	6	0	0.007898286
125	7	0	0.007898212
125	8	0	0.007897626
125	9	0	0.007897541
125	10	0	0.00789753
125	11	0	0.007897528
125	12	0	0.007897528
125	13	0	0.007897528
125	14	0	0.007897528
125	15	0	0.007897527
125	16	0	0.007897528
125	17	0	0.007897528
125	18	0	0.007897527
125	19	0	0.007897528
125	20	0	0.007897528
125	21	0	0.007897528
125	22	0	0.007897527
125	23	0	0.007897527
125	24	0	0.007897527
126	0	0	0.028624255
126	1	0	0.028198408
126	2	0	0.027771924
126	3	0	0.025852717
126	4	0	0.010482509
126	5	0	0.008270275
126	6	0	0.007951328
126	7	0	0.007905298
126	8	0	0.007898651
126	9	0	0.00789769
126	10	0	0.007897552
126	11	0	0.007897531
126	12	0	0.007897529
126	13	0	0.007897528
126	14	0	0.007897528
126	15	0	0.007897527
126	16	0	0.007897527
126	17	0	0.007897526
126	18	0	0.007897527
126	19	0	0.007897527
126	20	0	0.007897528
126	21	0	0.007897528
126	22	0	0.007897528
126	23	0	0.007897528
126	24	0	0.007897528
127	0	0	0.089266405
127	1	0	0.019616587
127	2	0	0.009587755
127	3	0	0.00814151
127	4	0	0.007932764
127	5	0	0.0079026185
127	6	0	0.007898264
127	7	0	0.007897634
127	8	0	0.007897544
127	9	0	0.007897529
127	10	0	0.007897527
127	11	0	0.007897526
127	12	0	0.007897526
127	13	0	0.007897525
127	14	0	0.007897526
127	15	0	0.007897526
127	16	0	0.007897526
127	17	0	0.007897526
127	18	0	0.007897526
127	19	0	0.007897526
127	20	0	0.007897526
127	21	0	0.007897525
127	22	0	0.007897526
127	23	0	0.007897526
127	24	0	0.007897526
128	0	0	0.044289913
128	1	0	0.04352889
128	2	0	0.040097117
128	3	0	0.01255229
128	4	0	0.008567846
128	5	0	0.007994445
128	6	0	0.007911425
128	7	0	0.007899528
128	8	0	0.007897816
128	9	0	0.007897568
128	10	0	0.007897532
128	11	0	0.007897527
128	12	0	0.007897526
128	13	0	0.007897525
128	14	0	0.007897526
128	15	0	0.007897525
128	16	0	0.007897526
128	17	0	0.007897525
128	18	0	0.007897526
128	19	0	0.007897527
128	20	0	0.007897526
128	21	0	0.007897527
128	22	0	0.007897527
128	23	0	0.007897527
128	24	0	0.007897527
129	0	0	0.016925085
129	1	0	0.009201857
129	2	0	0.008086003
129	3	0	0.007924766
129	4	0	0.007901464
129	5	0	0.007898097
129	6	0	0.007897609
129	7	0	0.007897539
129	8	0	0.00789753
129	9	0	0.007897529
129	10	0	0.007897527
129	11	0	0.007897528
129	12	0	0.007897528
129	13	0	0.007897528
129	14	0	0.007897528
129	15	0	0.007897528
129	16	0	0.007897528
129	17	0	0.007897529
129	18	0	0.007897529
129	19	0	0.007897528
129	20	0	0.007897527
129	21	0	0.007897527
129	22	0	0.007897528
129	23	0	0.007897528
129	24	0	0.007897528
130	0	0	0.023112772
130	1	0	0.017169483
130	2	0	0.01627642
130	3	0	0.009107139
130	4	0	0.00807236
130	5	0	0.007922736
130	6	0	0.007901166
130	7	0	0.007898052
130	8	0	0.007897602
130	9	0	0.007897538
130	10	0	0.007897528
130	11	0	0.007897527
130	12	0	0.007897527
130	13	0	0.007897526
130	14	0	0.007897527
130	15	0	0.007897527
130	16	0	0.007897527
130	17	0	0.007897527
130	18	0	0.007897527
130	19	0	0.007897527
130	20	0	0.007897527
130	21	0	0.007897527
130	22	0	0.007897527
130	23	0	0.007897527
130	24	0	0.007897527
131	0	0	0.023142986
131	1	0	0.017197179
131	2	0	0.016301645
131	3	0	0.009110903
131	4	0	0.008072782
131	5	0	0.007922847
131	6	0	0.007901186
131	7	0	0.007898056
131	8	0	0.007897603
131	9	0	0.007897539
131	10	0	0.007897529
131	11	0	0.007897527
131	12	0	0.007897527
131	13	0	0.007897527
131	14	0	0.007897528
131	15	0	0.007897528
131	16	0	0.007897528
131	17	0	0.007897527
131	18	0	0.007897527
131	19	0	0.007897528
131	20	0	0.007897528
131	21	0	0.007897528
131	22	0	0.007897528
131	23	0	0.007897528
131	24	0	0.007897528
132	0	0	0.016922604
132	1	0	0.009201123
132	2	0	0.0080859335
132	3	0	0.007924725
132	4	0	0.007901456
132	5	0	0.007898096
132	6	0	0.007897611
132	7	0	0.00789754
132	8	0	0.007897531
132	9	0	0.007897529
132	10	0	0.007897529
132	11	0	0.007897528
132	12	0	0.007897528
132	13	0	0.007897529
132	14	0	0.007897528
132	15	0	0.007897529
132	16	0	0.007897529
132	17	0	0.007897529
132	18	0	0.007897529
132	19	0	0.007897529
132	20	0	0.007897529
132	21	0	0.007897529
132	22	0	0.00789753
132	23	0	0.00789753
132	24	0	0.007897529
133	0	0	0.016902369
133	1	0	0.0091982605
133	2	0	0.008085454
133	3	0	0.007924682
133	4	0	0.0079014525
133	5	0	0.007898094
133	6	0	0.00789761
133	7	0	0.007897539
133	8	0	0.007897529
133	9	0	0.007897528
133	10	0	0.007897527
133	11	0	0.007897528
133	12	0	0.007897527
133	13	0	0.007897527
133	14	0	0.007897528
133	15	0	0.007897527
133	16	0	0.007897527
133	17	0	0.007897527
133	18	0	0.007897528
133	19	0	0.007897528
133	20	0	0.007897527
133	21	0	0.007897528
133	22	0	0.007897528
133	23	0	0.007897528
133	24	0	0.007897527
134	0	0	0.14726889
134	1	0	0.14287488
134	2	0	0.027398193
134	3	0	0.010715218
134	4	0	0.008304698
134	5	0	0.007956375
134	6	0	0.007906034
134	7	0	0.007898756
134	8	0	0.007897706
134	9	0	0.007897553
134	10	0	0.007897531
134	11	0	0.007897527
134	12	0	0.007897527
134	13	0	0.007897526
134	14	0	0.007897526
134	15	0	0.007897526
134	16	0	0.007897526
134	17	0	0.007897526
134	18	0	0.007897526
134	19	0	0.007897526
134	20	0	0.007897526
134	21	0	0.007897526
134	22	0	0.007897526
134	23	0	0.007897525
134	24	0	0.007897526
135	0	0	0.06880108
135	1	0	0.06293964
135	2	0	0.015849685
135	3	0	0.009046945
135	4	0	0.008063668
135	5	0	0.00792149
135	6	0	0.007900993
135	7	0	0.007898027
135	8	0	0.007897601
135	9	0	0.00789754
