subject_id	trial	strategy	probability
92	4	0	0.00010577594
92	5	0	1.5399632e-05
92	6	0	1.9590802e-06
92	7	0	2.6286622e-07
92	8	0	3.8367453e-08
92	9	0	4.6219872e-09
92	10	0	5.903569e-10
92	11	0	7.879565e-11
92	12	0	1.0843551e-11
92	13	0	1.5257394e-12
92	14	0	2.2126813e-13
92	15	0	3.0093712e-14
92	16	0	4.190669e-15
92	17	0	5.923045e-16
92	18	0	8.4479916e-17
92	19	0	1.2116456e-17
92	20	0	1.7448569e-18
92	21	0	2.5316183e-19
92	22	0	3.710279e-20
92	23	0	6.1596416e-21
92	24	0	1.7047162e-21
93	0	0	0.18543184
93	1	0	0.16753021
93	2	0	0.024136208
93	3	0	0.0034902114
93	4	0	0.00050159893
93	5	0	7.2811956e-05
93	6	0	1.06352e-05
93	7	0	1.5505354e-06
93	8	0	1.910395e-07
93	9	0	2.4832165e-08
93	10	0	3.3572725e-09
93	11	0	4.676826e-10
93	12	0	6.800665e-11
93	13	0	9.110147e-12
93	14	0	1.3300345e-12
93	15	0	1.5952883e-13
93	16	0	2.0329275e-14
93	17	0	2.7307463e-15
93	18	0	3.9851788e-16
93	19	0	4.8156434e-17
93	20	0	6.1683412e-18
93	21	0	8.272712e-19
93	22	0	1.1646004e-19
93	23	0	1.883366e-20
93	24	0	5.133649e-21
94	0	0	0.027446026
94	1	0	0.00392138
94	2	0	0.0005703161
94	3	0	8.285511e-05
94	4	0	1.0914747e-05
94	5	0	1.4882837e-06
94	6	0	2.0759043e-07
94	7	0	2.9370348e-08
94	8	0	4.1915937e-09
94	9	0	6.013637e-10
94	10	0	8.6591824e-11
94	11	0	1.2539263e-11
94	12	0	1.815187e-12
94	13	0	2.54915e-13
94	14	0	3.6221907e-14
94	15	0	5.1879654e-15
94	16	0	7.5086707e-16
94	17	0	1.06597826e-16
94	18	0	1.544212e-17
94	19	0	2.145317e-18
94	20	0	3.036064e-19
94	21	0	4.4138147e-20
94	22	0	6.2135974e-21
94	23	0	1.0048494e-21
94	24	0	2.739002e-22
95	0	0	0.027707813
95	1	0	0.004009507
95	2	0	0.0005801015
95	3	0	8.2328464e-05
95	4	0	1.179317e-05
95	5	0	1.7163889e-06
95	6	0	2.5226538e-07
95	7	0	3.6964636e-08
95	8	0	4.1046104e-09
95	9	0	4.891192e-10
95	10	0	6.1933965e-11
95	11	0	8.214453e-12
95	12	0	1.125225e-12
95	13	0	1.5740795e-13
95	14	0	2.2310307e-14
95	15	0	3.1874256e-15
95	16	0	4.5756926e-16
95	17	0	6.5893525e-17
95	18	0	9.5273265e-18
95	19	0	1.3664482e-18
95	20	0	1.967784e-19
95	21	0	2.8550636e-20
95	22	0	4.1843133e-21
95	23	0	6.9466117e-22
95	24	0	1.9225149e-22
96	0	0	0.25204474
96	1	0	0.036424883
96	2	0	0.005264097
96	3	0	0.0007607935
96	4	0	0.00010996793
96	5	0	1.5901756e-05
96	6	0	2.3023865e-06
96	7	0	3.3456396e-07
96	8	0	4.9002853e-08
96	9	0	7.178173e-09
96	10	0	8.719579e-10
96	11	0	1.2910675e-10
96	12	0	1.1122053e-11
96	13	0	9.735405e-13
96	14	0	8.739164e-14
96	15	0	8.146904e-15
96	16	0	8.0037223e-16
96	17	0	8.396218e-17
96	18	0	9.467616e-18
96	19	0	1.1440559e-18
96	20	0	1.4654171e-19
96	21	0	1.9653537e-20
96	22	0	2.766749e-21
96	23	0	4.4743257e-22
96	24	0	1.2196045e-22
97	0	0	0.045702223
97	1	0	0.027817504
97	2	0	0.025134362
97	3	0	0.0036426038
97	4	0	0.00053000386
97	5	0	7.7027355e-05
97	6	0	1.0081009e-05
97	7	0	1.3692638e-06
97	8	0	1.9122501e-07
97	9	0	2.7763193e-08
97	10	0	3.7117875e-09
97	11	0	5.136923e-10
97	12	0	7.478072e-11
97	13	0	9.874751e-12
97	14	0	1.4445072e-12
97	15	0	1.6627895e-13
97	16	0	2.0457816e-14
97	17	0	2.6560723e-15
97	18	0	3.5858565e-16
97	19	0	4.9700876e-17
97	20	0	7.0076475e-18
97	21	0	1.0012156e-18
97	22	0	1.4683301e-19
97	23	0	2.4455322e-20
97	24	0	6.6659917e-21
98	0	0	0.20987335
98	1	0	0.02776287
98	2	0	0.0037962848
98	3	0	0.00053046824
98	4	0	7.513458e-05
98	5	0	1.0729887e-05
98	6	0	1.5399548e-06
98	7	0	2.2174044e-07
98	8	0	3.206455e-08
98	9	0	4.600678e-09
98	10	0	6.6549627e-10
98	11	0	9.4663576e-11
98	12	0	1.3553446e-11
98	13	0	1.948115e-12
98	14	0	2.807372e-13
98	15	0	4.0592594e-14
98	16	0	5.835444e-15
98	17	0	8.457968e-16
98	18	0	1.225316e-16
98	19	0	1.6983193e-17
98	20	0	2.3945704e-18
98	21	0	3.4212343e-19
98	22	0	5.017403e-20
98	23	0	8.356581e-21
98	24	0	2.2778232e-21
99	0	0	0.18654822
99	1	0	0.16858931
99	2	0	0.02437727
99	3	0	0.0035245907
99	4	0	0.0005055636
99	5	0	7.279894e-05
99	6	0	1.0551602e-05
99	7	0	1.5359154e-06
99	8	0	2.2359544e-07
99	9	0	2.9517686e-08
99	10	0	4.318097e-09
99	11	0	4.966697e-10
99	12	0	6.106558e-11
99	13	0	7.924277e-12
99	14	0	1.0695337e-12
99	15	0	1.4828603e-13
99	16	0	2.0978977e-14
99	17	0	3.0679718e-15
99	18	0	4.4773156e-16
99	19	0	5.4103376e-17
99	20	0	6.930082e-18
99	21	0	9.294325e-19
99	22	0	1.3084193e-19
99	23	0	2.1159467e-20
99	24	0	5.7676134e-21
100	0	0	0.027708722
100	1	0	0.00400538
100	2	0	0.0005791968
100	3	0	8.374787e-05
100	4	0	1.2002243e-05
100	5	0	1.7275393e-06
100	6	0	2.504786e-07
100	7	0	3.649087e-08
100	8	0	5.316762e-09
100	9	0	6.9423384e-10
100	10	0	1.0171511e-10
100	11	0	1.1322289e-11
100	12	0	1.3522354e-12
100	13	0	1.7153594e-13
100	14	0	2.27827e-14
100	15	0	3.1251183e-15
100	16	0	4.3891005e-16
100	17	0	6.366858e-17
100	18	0	8.622131e-18
100	19	0	1.1978406e-18
100	20	0	1.6951903e-19
100	21	0	2.464459e-20
100	22	0	3.4693704e-21
100	23	0	5.61059e-22
100	24	0	1.5293255e-22
101	0	0	0.2516191
101	1	0	0.0363725
101	2	0	0.005257948
101	3	0	0.000757698
101	4	0	0.00010968048
101	5	0	1.5877331e-05
101	6	0	2.2488211e-06
101	7	0	3.2584995e-07
101	8	0	4.5009646e-08
101	9	0	6.3311973e-09
101	10	0	9.018509e-10
101	11	0	1.3065e-10
101	12	0	1.8345938e-11
101	13	0	2.6640998e-12
101	14	0	3.6305027e-13
101	15	0	5.2878668e-14
101	16	0	6.64232e-15
101	17	0	8.7658185e-16
101	18	0	1.2034604e-16
101	19	0	1.7511653e-17
101	20	0	2.2430607e-18
101	21	0	3.0082967e-19
101	22	0	4.2349638e-20
101	23	0	6.8486895e-21
101	24	0	1.8668047e-21
102	0	0	0.02580235
102	1	0	0.0036796737
102	2	0	0.00052767247
102	3	0	7.5945834e-05
102	4	0	1.0981425e-05
102	5	0	1.5729272e-06
102	6	0	2.2624558e-07
102	7	0	3.271729e-08
102	8	0	4.680296e-09
102	9	0	6.730518e-10
102	10	0	9.765143e-11
102	11	0	1.4246445e-11
102	12	0	2.0750105e-12
102	13	0	2.605152e-13
102	14	0	3.4338783e-14
102	15	0	4.6841786e-15
102	16	0	6.5355156e-16
102	17	0	9.249903e-17
102	18	0	1.3219646e-17
102	19	0	1.9134545e-18
102	20	0	2.6996965e-19
102	21	0	3.8634233e-20
102	22	0	5.716514e-21
102	23	0	9.244621e-22
102	24	0	2.5198838e-22
103	0	0	0.027459003
103	1	0	0.003969772
103	2	0	0.0005702023
103	3	0	8.2138e-05
103	4	0	1.1875321e-05
103	5	0	1.7040958e-06
103	6	0	2.4527156e-07
103	7	0	3.537775e-08
103	8	0	5.1219198e-09
103	9	0	7.4409673e-10
103	10	0	1.0889428e-10
103	11	0	1.5900831e-11
103	12	0	1.8990566e-12
103	13	0	2.4090216e-13
103	14	0	3.199563e-14
103	15	0	4.388865e-15
103	16	0	6.163978e-16
103	17	0	8.941508e-17
103	18	0	1.2108777e-17
103	19	0	1.6822268e-18
103	20	0	2.3806964e-19
103	21	0	3.4610445e-20
103	22	0	4.8723252e-21
103	23	0	7.879417e-22
103	24	0	2.1477585e-22
104	0	0	0.7492283
104	1	0	0.7485585
104	2	0	0.7294108
104	3	0	0.6524433
104	4	0	0.08491981
104	5	0	0.011484383
104	6	0	0.0015934191
104	7	0	0.00022470267
104	8	0	3.200461e-05
104	9	0	4.585788e-06
104	10	0	6.5941083e-07
104	11	0	9.5019736e-08
104	12	0	1.3710949e-08
104	13	0	1.9818556e-09
104	14	0	2.8545566e-10
104	15	0	4.1173516e-11
104	16	0	5.944262e-12
104	17	0	8.592093e-13
104	18	0	1.2394041e-13
104	19	0	1.7932208e-14
104	20	0	2.5956594e-15
104	21	0	3.714539e-16
104	22	0	5.496217e-17
104	23	0	8.888361e-18
104	24	0	2.422775e-18
105	0	0	0.027570607
105	1	0	0.003991254
105	2	0	0.0005610422
105	3	0	7.995201e-05
105	4	0	1.1648493e-05
105	5	0	1.6973023e-06
105	6	0	2.2144692e-07
105	7	0	3.244879e-08
105	8	0	3.6031633e-09
105	9	0	4.293651e-10
105	10	0	5.4367687e-11
105	11	0	7.210921e-12
105	12	0	9.877597e-13
105	13	0	1.3817799e-13
105	14	0	1.9584728e-14
105	15	0	2.798027e-15
105	16	0	4.0166924e-16
105	17	0	5.7843496e-17
105	18	0	8.3634e-18
105	19	0	1.1995133e-18
105	20	0	1.7273856e-19
105	21	0	2.5062695e-20
105	22	0	3.6731274e-21
105	23	0	6.0979645e-22
105	24	0	1.6876467e-22
106	0	0	0.0972911
106	1	0	0.09509688
106	2	0	0.085648745
106	3	0	0.012009899
106	4	0	0.0017425114
106	5	0	0.00023506582
106	6	0	3.256177e-05
106	7	0	4.587217e-06
106	8	0	6.529712e-07
106	9	0	9.353486e-08
106	10	0	1.3454234e-08
106	11	0	1.945543e-09
106	12	0	2.7828753e-10
106	13	0	3.9975336e-11
106	14	0	5.7567644e-12
106	15	0	8.302401e-13
106	16	0	1.198412e-13
106	17	0	1.7308332e-14
106	18	0	2.5016381e-15
106	19	0	3.611176e-16
106	20	0	5.2223863e-17
106	21	0	7.553509e-18
106	22	0	1.1154763e-18
106	23	0	1.8616283e-19
106	24	0	5.1521633e-20
107	0	0	0.4126768
107	1	0	0.3995709
107	2	0	0.057862174
107	3	0	0.008075994
107	4	0	0.0011430781
107	5	0	0.00016318941
107	6	0	2.3431223e-05
107	7	0	3.3890544e-06
107	8	0	4.828328e-07
107	9	0	6.919366e-08
107	10	0	9.950607e-09
107	11	0	1.433959e-09
107	12	0	2.0693885e-10
107	13	0	2.992957e-11
107	14	0	4.3281533e-12
107	15	0	6.1862424e-13
107	16	0	8.882927e-14
107	17	0	1.2794083e-14
107	18	0	1.8500322e-15
107	19	0	2.656162e-16
107	20	0	3.844753e-17
107	21	0	5.5020642e-18
107	22	0	8.141129e-19
107	23	0	1.3165655e-19
107	24	0	3.588673e-20
108	0	0	0.02773526
108	1	0	0.0040087304
108	2	0	0.0005786429
108	3	0	8.370285e-05
108	4	0	1.2124211e-05
108	5	0	1.7555662e-06
108	6	0	2.4567535e-07
108	7	0	3.4893517e-08
108	8	0	5.054124e-09
108	9	0	7.0258527e-10
108	10	0	9.9197546e-11
108	11	0	1.4140869e-11
108	12	0	2.0288619e-12
108	13	0	2.935611e-13
108	14	0	4.182333e-14
108	15	0	6.0585565e-15
108	16	0	8.50899e-16
108	17	0	1.2343201e-16
108	18	0	1.6715416e-17
108	19	0	2.3222105e-18
108	20	0	3.286406e-19
108	21	0	4.777759e-20
108	22	0	6.7259445e-21
108	23	0	1.087705e-21
108	24	0	2.9648485e-22
109	0	0	0.2515329
109	1	0	0.03635571
109	2	0	0.005247483
109	3	0	0.000759115
109	4	0	0.00010997804
109	5	0	1.5934034e-05
109	6	0	2.2335116e-06
109	7	0	3.2407817e-07
109	8	0	4.3683485e-08
109	9	0	6.0502297e-09
109	10	0	8.5438395e-10
109	11	0	1.2384656e-10
109	12	0	1.6987885e-11
109	13	0	2.378562e-12
109	14	0	3.3736542e-13
109	15	0	4.8270212e-14
109	16	0	6.9849263e-15
109	17	0	9.873563e-16
109	18	0	1.4083441e-16
109	19	0	2.0198622e-17
109	20	0	2.9076124e-18
109	21	0	4.2070292e-19
109	22	0	6.226073e-20
109	23	0	1.0369644e-20
109	24	0	2.8265408e-21
110	0	0	0.025112547
110	1	0	0.0035631114
110	2	0	0.0005099067
110	3	0	7.378401e-05
110	4	0	1.04342125e-05
110	5	0	1.4886896e-06
110	6	0	2.1353732e-07
110	7	0	3.0737827e-08
110	8	0	4.4444097e-09
110	9	0	6.3673833e-10
110	10	0	9.155234e-11
110	11	0	1.3191574e-11
110	12	0	1.9031048e-12
110	13	0	2.747568e-13
110	14	0	3.968737e-14
110	15	0	5.7371265e-15
110	16	0	8.2935553e-16
110	17	0	1.1944439e-16
110	18	0	1.7271816e-17
110	19	0	2.4793883e-18
110	20	0	3.5882082e-19
110	21	0	5.1266422e-20
110	22	0	7.518464e-21
110	23	0	1.2522145e-21
110	24	0	3.413266e-22
111	0	0	0.03024265
111	1	0	0.008246066
111	2	0	0.005029554
111	3	0	0.004544683
111	4	0	0.0006579372
111	5	0	9.525381e-05
111	6	0	1.3473629e-05
111	7	0	1.9528552e-06
111	8	0	2.6909052e-07
111	9	0	3.7945416e-08
111	10	0	5.559341e-09
111	11	0	8.1252194e-10
111	12	0	9.524959e-11
111	13	0	1.1900372e-11
111	14	0	1.5629737e-12
111	15	0	2.126866e-13
111	16	0	2.9627657e-14
111	17	0	4.1884996e-15
111	18	0	5.975448e-16
111	19	0	8.5771536e-17
111	20	0	1.2412926e-17
111	21	0	1.7730379e-18
111	22	0	2.5985212e-19
111	23	0	4.31395e-20
111	24	0	1.1939105e-20
112	0	0	0.2515649
112	1	0	0.036359053
112	2	0	0.005246083
112	3	0	0.0007575734
112	4	0	0.000109559835
112	5	0	1.5866008e-05
112	6	0	2.3043538e-06
112	7	0	3.3439653e-07
112	8	0	4.4967607e-08
112	9	0	6.216159e-09
112	10	0	8.74607e-10
112	11	0	1.2441648e-10
112	12	0	1.7829837e-11
112	13	0	2.5795303e-12
112	14	0	3.6593756e-13
112	15	0	5.2313134e-14
112	16	0	7.516746e-15
112	17	0	1.0871323e-15
112	18	0	1.551528e-16
112	19	0	2.2275878e-17
112	20	0	3.2243988e-18
112	21	0	4.614302e-19
112	22	0	6.8275514e-20
112	23	0	1.1041364e-20
112	24	0	3.009637e-21
113	0	0	0.25030777
113	1	0	0.03610692
113	2	0	0.0052257725
113	3	0	0.00075791194
113	4	0	0.00010986332
113	5	0	1.5095324e-05
113	6	0	2.1221265e-06
113	7	0	3.07823e-07
113	8	0	4.180318e-08
113	9	0	5.837354e-09
113	10	0	8.474198e-10
113	11	0	1.1318397e-10
113	12	0	1.5582967e-11
113	13	0	2.1931595e-12
113	14	0	3.1804897e-13
113	15	0	4.3282614e-14
113	16	0	6.0296134e-15
113	17	0	8.524234e-16
113	18	0	1.2159802e-16
113	19	0	1.7441614e-17
113	20	0	2.5118686e-18
113	21	0	3.6447822e-19
113	22	0	5.3452466e-20
113	23	0	8.902611e-21
113	24	0	2.4266593e-21
114	0	0	0.18588644
114	1	0	0.16797356
114	2	0	0.024283674
114	3	0	0.0034889795
114	4	0	0.0005026639
114	5	0	7.2672476e-05
114	6	0	1.0431744e-05
114	7	0	1.5016751e-06
114	8	0	2.1657331e-07
114	9	0	3.1310364e-08
114	10	0	4.50771e-09
114	11	0	6.5282124e-10
114	12	0	9.451363e-11
114	13	0	1.3258768e-11
114	14	0	1.8857036e-12
114	15	0	2.7308486e-13
114	16	0	3.8079962e-14
114	17	0	5.386792e-15
114	18	0	7.6878934e-16
114	19	0	1.10378015e-16
114	20	0	1.5977043e-17
114	21	0	2.2864079e-18
114	22	0	3.383084e-19
114	23	0	5.471049e-20
114	24	0	1.4912895e-20
115	0	0	0.027246894
115	1	0	0.0039401595
115	2	0	0.0005632686
115	3	0	8.088455e-05
115	4	0	1.1645715e-05
115	5	0	1.6793784e-06
115	6	0	2.4242433e-07
115	7	0	3.504102e-08
115	8	0	5.052843e-09
115	9	0	7.3049083e-10
115	10	0	1.0511222e-10
115	11	0	1.5201378e-11
115	12	0	2.1781476e-12
115	13	0	3.1512973e-13
115	14	0	4.4689987e-14
115	15	0	6.3874505e-15
115	16	0	9.176992e-16
115	17	0	1.3272683e-16
115	18	0	1.8937895e-17
115	19	0	2.7185566e-18
115	20	0	3.9343354e-19
115	21	0	5.6211705e-20
115	22	0	8.243713e-21
115	23	0	1.3730062e-21
115	24	0	3.7425185e-22
116	0	0	0.027670747
116	1	0	0.003999369
116	2	0	0.0005771622
116	3	0	8.34291e-05
116	4	0	1.2023548e-05
116	5	0	1.7382533e-06
116	6	0	2.4970777e-07
116	7	0	3.5979365e-08
116	8	0	5.2082827e-09
116	9	0	7.5374984e-10
116	10	0	1.0642163e-10
116	11	0	1.5189058e-11
116	12	0	2.1986412e-12
116	13	0	3.0905573e-13
116	14	0	4.3934288e-14
116	15	0	6.2887144e-15
116	16	0	9.04493e-16
116	17	0	1.3107599e-16
116	18	0	1.8996287e-17
116	19	0	2.653912e-18
116	20	0	3.8542002e-19
116	21	0	5.1690865e-20
116	22	0	7.2768395e-21
116	23	0	1.1767944e-21
116	24	0	3.2076872e-22
117	0	0	0.99259496
117	1	0	0.9913934
117	2	0	0.95995194
117	3	0	0.13782659
117	4	0	0.019853452
117	5	0	0.0028743516
117	6	0	0.000416018
117	7	0	5.859748e-05
117	8	0	8.340157e-06
117	9	0	1.1945219e-06
117	10	0	1.7173032e-07
117	11	0	2.474963e-08
117	12	0	3.5780139e-09
117	13	0	5.1397275e-10
117	14	0	7.40163e-11
117	15	0	1.0674801e-11
117	16	0	1.5410316e-12
117	17	0	2.2273652e-13
117	18	0	3.211421e-14
117	19	0	4.6351528e-15
117	20	0	6.697399e-16
117	21	0	9.713738e-17
117	22	0	1.4344912e-17
117	23	0	2.3940354e-18
117	24	0	6.625631e-19
118	0	0	0.111485675
118	1	0	0.10072965
118	2	0	0.014631995
118	3	0	0.0021635308
118	4	0	0.00034923776
118	5	0	9.3039045e-05
118	6	0	5.510186e-05
118	7	0	4.9647224e-05
118	8	0	7.2384346e-06
118	9	0	9.585906e-07
118	10	0	1.4748365e-07
118	11	0	3.804137e-08
118	12	0	2.2701098e-08
118	13	0	2.0329805e-08
118	14	0	2.679693e-09
118	15	0	3.6553877e-10
118	16	0	5.1001155e-11
118	17	0	7.2183405e-12
118	18	0	1.0316204e-12
118	19	0	1.4932006e-13
118	20	0	2.10676e-14
118	21	0	3.0148962e-15
118	22	0	4.460991e-16
118	23	0	7.214216e-17
118	24	0	1.9664393e-17
119	0	0	0.057620913
119	1	0	0.052750442
119	2	0	0.051644117
119	3	0	0.046660747
119	4	0	0.0067228503
119	5	0	0.000969878
119	6	0	0.00014004865
119	7	0	2.0254984e-05
119	8	0	2.9337593e-06
119	9	0	4.2627423e-07
119	10	0	6.1880996e-08
119	11	0	8.2699385e-09
119	12	0	1.1390349e-09
119	13	0	1.6034413e-10
119	14	0	2.3252204e-11
119	15	0	3.1659983e-12
119	16	0	4.4119764e-13
119	17	0	6.238732e-14
119	18	0	8.901628e-15
119	19	0	1.2778389e-15
119	20	0	1.8493073e-16
119	21	0	2.6421922e-17
119	22	0	3.8749003e-18
119	23	0	6.453721e-19
119	24	0	1.7591447e-19
120	0	0	0.9913397
120	1	0	0.9600885
120	2	0	0.13877982
120	3	0	0.020060593
120	4	0	0.0028912418
120	5	0	0.00041798007
120	6	0	6.0047863e-05
120	7	0	8.648151e-06
120	8	0	1.2475583e-06
120	9	0	1.8035331e-07
120	10	0	2.5977307e-08
120	11	0	3.7611594e-09
120	12	0	5.4442273e-10
120	13	0	7.66656e-11
120	14	0	1.093496e-11
120	15	0	1.5918725e-12
120	16	0	2.314479e-13
120	17	0	3.0049273e-14
120	18	0	4.0568304e-15
120	19	0	5.6228694e-16
120	20	0	7.928048e-17
120	21	0	1.1327174e-17
120	22	0	1.661184e-18
120	23	0	2.7667338e-19
120	24	0	7.541518e-20
121	0	0	0.16987814
121	1	0	0.04622833
121	2	0	0.028188586
121	3	0	0.025475038
121	4	0	0.003682217
121	5	0	0.0005312095
121	6	0	7.684373e-05
121	7	0	1.1114447e-05
121	8	0	1.584493e-06
121	9	0	2.2733464e-07
121	10	0	3.2885346e-08
121	11	0	4.6779234e-09
121	12	0	6.703705e-10
121	13	0	9.6986086e-11
121	14	0	1.3758114e-11
121	15	0	1.9667742e-12
121	16	0	2.8260567e-13
121	17	0	4.0880266e-14
121	18	0	5.841241e-15
121	19	0	8.4547605e-16
121	20	0	1.1920911e-16
121	21	0	1.703197e-17
121	22	0	2.4978197e-18
121	23	0	4.1601666e-19
121	24	0	1.1339714e-19
122	0	0	0.016627736
122	1	0	0.0021235892
122	2	0	0.00028472018
122	3	0	4.0413543e-05
122	4	0	6.8082086e-06
122	5	0	2.0402902e-06
122	6	0	1.3074936e-06
122	7	0	1.1896578e-06
122	8	0	1.1634612e-06
122	9	0	1.0490191e-06
122	10	0	1.4854065e-07
122	11	0	2.1539817e-08
122	12	0	2.987309e-09
122	13	0	4.340648e-10
122	14	0	5.700931e-11
122	15	0	7.757724e-12
122	16	0	1.0806659e-12
122	17	0	1.527751e-13
122	18	0	2.1795388e-14
122	19	0	3.1285086e-15
122	20	0	4.5276034e-16
122	21	0	6.4671376e-17
122	22	0	9.47808e-18
122	23	0	1.5735089e-18
122	24	0	4.3547766e-19
123	0	0	0.18908225
123	1	0	0.10770788
123	2	0	0.09564549
123	3	0	0.093743235
123	4	0	0.07963742
123	5	0	0.0776681
123	6	0	0.07738114
123	7	0	0.06982868
123	8	0	0.009942684
123	9	0	0.001424387
123	10	0	0.00020480603
123	11	0	2.9519128e-05
123	12	0	4.267892e-06
123	13	0	6.135498e-07
123	14	0	8.872885e-08
123	15	0	1.26756765e-08
123	16	0	1.81958e-09
123	17	0	2.620279e-10
123	18	0	3.7885455e-11
123	19	0	5.4330867e-12
123	20	0	7.8204733e-13
123	21	0	1.1314134e-13
123	22	0	1.6734677e-14
123	23	0	2.7782172e-15
123	24	0	7.688876e-16
124	0	0	0.027675042
124	1	0	0.00398656
124	2	0	0.0005750358
124	3	0	8.301077e-05
124	4	0	1.1988815e-05
124	5	0	1.7320049e-06
124	6	0	2.5031488e-07
124	7	0	3.614853e-08
124	8	0	5.2220943e-09
124	9	0	7.547331e-10
124	10	0	1.08995264e-10
124	11	0	1.5757763e-11
124	12	0	2.278e-12
124	13	0	3.274174e-13
124	14	0	4.71686e-14
124	15	0	6.8059813e-15
124	16	0	9.844399e-16
124	17	0	1.4237568e-16
124	18	0	2.0328415e-17
124	19	0	2.9202526e-18
124	20	0	4.23656e-19
124	21	0	6.15909e-20
124	22	0	8.670529e-21
124	23	0	1.4021789e-21
124	24	0	3.8220361e-22
125	0	0	0.027695388
125	1	0	0.0040062303
125	2	0	0.0005771504
125	3	0	8.497775e-05
125	4	0	1.4084612e-05
125	5	0	3.8320145e-06
125	6	0	2.3317289e-06
125	7	0	2.1068306e-06
125	8	0	3.0370126e-07
125	9	0	4.383456e-08
125	10	0	6.3392647e-09
125	11	0	9.1666436e-10
125	12	0	1.3117132e-10
125	13	0	1.8846955e-11
125	14	0	2.7144992e-12
125	15	0	3.9152346e-13
125	16	0	5.6523467e-14
125	17	0	8.169754e-15
125	18	0	1.1780716e-15
125	19	0	1.7008346e-16
125	20	0	2.4613394e-17
125	21	0	3.5761946e-18
125	22	0	5.291516e-19
125	23	0	8.5573237e-20
125	24	0	2.3325414e-20
126	0	0	0.063689135
126	1	0	0.062380586
126	2	0	0.061070092
126	3	0	0.055172756
126	4	0	0.007943133
126	5	0	0.0011453732
126	6	0	0.0001653138
126	7	0	2.3874645e-05
126	8	0	3.4507125e-06
126	9	0	4.980683e-07
126	10	0	7.2028925e-08
126	11	0	1.0415502e-08
126	12	0	1.4908199e-09
126	13	0	2.1435412e-10
126	14	0	3.0998315e-11
126	15	0	4.4299876e-12
126	16	0	6.360755e-13
126	17	0	9.1627084e-14
126	18	0	1.3265626e-14
126	19	0	1.9201259e-15
126	20	0	2.7065223e-16
126	21	0	3.8659424e-17
126	22	0	5.6658315e-18
126	23	0	9.406162e-19
126	24	0	2.6032092e-19
127	0	0	0.2500305
127	1	0	0.036010362
127	2	0	0.0051937373
127	3	0	0.0007497117
127	4	0	0.00010827362
127	5	0	1.5642163e-05
127	6	0	2.2609702e-06
127	7	0	3.2679836e-07
127	8	0	4.7105942e-08
127	9	0	6.7974333e-09
127	10	0	9.815702e-10
127	11	0	1.4186773e-10
127	12	0	2.0467064e-11
127	13	0	2.954875e-12
127	14	0	4.2678244e-13
127	15	0	6.165868e-14
127	16	0	8.911244e-15
127	17	0	1.2871352e-15
127	18	0	1.8609641e-16
127	19	0	2.6925192e-17
127	20	0	3.89738e-18
127	21	0	5.5773775e-19
127	22	0	8.252567e-20
127	23	0	1.3345867e-20
127	24	0	3.6377945e-21
128	0	0	0.11182662
128	1	0	0.109488145
128	2	0	0.09894298
128	3	0	0.014303172
128	4	0	0.0020597603
128	5	0	0.00029780972
